DiSEqC radio telescope tracker
Author: Christian Monstein, HB9SCT
Version: 2023-04-27

TIME [UT], Azimuth[deg], Elevation[deg], Message
 7.00000, 183.400,  60.500, Reference positions.

 7.00010, 145.000,  77.000, New tracking position
 7.01673, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
 7.01675, 145.000, -14.000, New tracking position
 7.03340,  92.677,  32.087, Back to the Sun
 7.03343,  90.723, -28.404, Rotor position possibly out of range
 7.03343,  92.677,  32.087, Sun position possibly out of range
 7.05009,  90.538, -28.231, Rotor position possibly out of range
 7.05009,  92.862,  32.259, Sun position possibly out of range
 7.06680,  90.352, -28.059, Rotor position possibly out of range
 7.06680,  93.048,  32.432, Sun position possibly out of range
 7.08346,  90.166, -27.886, Rotor position possibly out of range
 7.08346,  93.234,  32.605, Sun position possibly out of range
 7.10016,  89.979, -27.713, Rotor position possibly out of range
 7.10016,  93.421,  32.778, Sun position possibly out of range
 7.11683,  89.792, -27.540, Rotor position possibly out of range
 7.11683,  93.608,  32.951, Sun position possibly out of range
 7.13356,  89.604, -27.368, Rotor position possibly out of range
 7.13356,  93.796,  33.123, Sun position possibly out of range
 7.15024,  89.416, -27.195, Rotor position possibly out of range
 7.15024,  93.984,  33.296, Sun position possibly out of range
 7.16690,  89.228, -27.023, Rotor position possibly out of range
 7.16690,  94.172,  33.468, Sun position possibly out of range
 7.18357,  89.039, -26.850, Rotor position possibly out of range
 7.18357,  94.361,  33.641, Sun position possibly out of range
 7.20025,  88.850, -26.678, Rotor position possibly out of range
 7.20025,  94.550,  33.814, Sun position possibly out of range
 7.21698,  88.657, -26.502, Rotor position possibly out of range
 7.21698,  94.743,  33.989, Sun position possibly out of range
 7.23366,  88.467, -26.330, Rotor position possibly out of range
 7.23366,  94.933,  34.161, Sun position possibly out of range
 7.25032, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
 7.25034, 145.000,  77.000, New tracking position
 7.26698, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
 7.26701, 145.000, -14.000, New tracking position
 7.28341,  95.503,  34.675, Back to the Sun
 7.28343,  87.897, -25.816, Rotor position possibly out of range
 7.28343,  95.503,  34.675, Sun position possibly out of range
 7.30010,  87.705, -25.644, Rotor position possibly out of range
 7.30010,  95.695,  34.848, Sun position possibly out of range
 7.31677,  87.513, -25.471, Rotor position possibly out of range
 7.31677,  95.887,  35.020, Sun position possibly out of range
 7.33345,  87.320, -25.299, Rotor position possibly out of range
 7.33345,  96.080,  35.192, Sun position possibly out of range
 7.35014,  87.127, -25.127, Rotor position possibly out of range
 7.35014,  96.273,  35.364, Sun position possibly out of range
 7.36684,  86.933, -24.955, Rotor position possibly out of range
 7.36684,  96.467,  35.536, Sun position possibly out of range
 7.38351,  86.738, -24.783, Rotor position possibly out of range
 7.38351,  96.662,  35.708, Sun position possibly out of range
 7.40018,  86.544, -24.611, Rotor position possibly out of range
 7.40018,  96.856,  35.880, Sun position possibly out of range
 7.41684,  86.348, -24.440, Rotor position possibly out of range
 7.41684,  97.052,  36.052, Sun position possibly out of range
 7.43355,  86.152, -24.268, Rotor position possibly out of range
 7.43355,  97.248,  36.223, Sun position possibly out of range
 7.45026,  85.956, -24.096, Rotor position possibly out of range
 7.45026,  97.444,  36.395, Sun position possibly out of range
 7.46694,  85.759, -23.925, Rotor position possibly out of range
 7.46694,  97.641,  36.567, Sun position possibly out of range
 7.48362,  85.561, -23.753, Rotor position possibly out of range
 7.48362,  97.839,  36.738, Sun position possibly out of range
 7.50029, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
 7.50031, 145.000,  77.000, New tracking position
 7.51696, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
 7.51698, 145.000, -14.000, New tracking position
 7.53339,  98.435,  37.252, Back to the Sun
 7.53341,  84.965, -23.239, Rotor position possibly out of range
 7.53341,  98.435,  37.252, Sun position possibly out of range
 7.55007,  84.765, -23.068, Rotor position possibly out of range
 7.55007,  98.635,  37.423, Sun position possibly out of range
 7.56675,  84.565, -22.897, Rotor position possibly out of range
 7.56675,  98.835,  37.594, Sun position possibly out of range
 7.58345,  84.364, -22.726, Rotor position possibly out of range
 7.58345,  99.036,  37.765, Sun position possibly out of range
 7.60014,  84.162, -22.555, Rotor position possibly out of range
 7.60014,  99.238,  37.936, Sun position possibly out of range
 7.61684,  83.960, -22.385, Rotor position possibly out of range
 7.61684,  99.440,  38.107, Sun position possibly out of range
 7.63351,  83.757, -22.214, Rotor position possibly out of range
 7.63351,  99.643,  38.278, Sun position possibly out of range
 7.65019,  83.554, -22.043, Rotor position possibly out of range
 7.65019,  99.846,  38.448, Sun position possibly out of range
 7.66684,  83.350, -21.873, Rotor position possibly out of range
 7.66684, 100.050,  38.619, Sun position possibly out of range
 7.68351,  83.145, -21.703, Rotor position possibly out of range
 7.68351, 100.255,  38.789, Sun position possibly out of range
 7.70022,  82.940, -21.532, Rotor position possibly out of range
 7.70022, 100.460,  38.959, Sun position possibly out of range
 7.71692,  82.734, -21.362, Rotor position possibly out of range
 7.71692, 100.666,  39.130, Sun position possibly out of range
 7.73361,  82.527, -21.192, Rotor position possibly out of range
 7.73361, 100.873,  39.300, Sun position possibly out of range
 7.75026, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
 7.75028, 145.000,  77.000, New tracking position
 7.76693, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
 7.76695, 145.000, -14.000, New tracking position
 7.78363, 101.500,  39.812, Back to the Sun
 7.78365,  81.900, -20.680, Rotor position possibly out of range
 7.78365, 101.500,  39.812, Sun position possibly out of range
 7.80032,  81.691, -20.511, Rotor position possibly out of range
 7.80032, 101.709,  39.981, Sun position possibly out of range
 7.81699,  81.481, -20.341, Rotor position possibly out of range
 7.81699, 101.919,  40.151, Sun position possibly out of range
 7.83366,  81.270, -20.172, Rotor position possibly out of range
 7.83366, 102.130,  40.320, Sun position possibly out of range
 7.85008,  81.062, -20.006, Rotor position possibly out of range
 7.85008, 102.338,  40.486, Sun position possibly out of range
 7.86678,  80.850, -19.836, Rotor position possibly out of range
 7.86678, 102.550,  40.655, Sun position possibly out of range
 7.88350,  80.637, -19.668, Rotor position possibly out of range
 7.88350, 102.763,  40.824, Sun position possibly out of range
 7.90019,  80.423, -19.499, Rotor position possibly out of range
 7.90019, 102.977,  40.993, Sun position possibly out of range
 7.91689,  80.209, -19.330, Rotor position possibly out of range
 7.91689, 103.191,  41.162, Sun position possibly out of range
 7.93356,  79.994, -19.162, Rotor position possibly out of range
 7.93356, 103.406,  41.330, Sun position possibly out of range
 7.95022,  79.778, -18.994, Rotor position possibly out of range
 7.95022, 103.622,  41.498, Sun position possibly out of range
 7.96692,  79.561, -18.825, Rotor position possibly out of range
 7.96692, 103.839,  41.667, Sun position possibly out of range
 7.98359,  79.344, -18.657, Rotor position possibly out of range
 7.98359, 104.056,  41.835, Sun position possibly out of range
 8.00024, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
 8.00026, 145.000,  77.000, New tracking position
