DiSEqC radio telescope tracker
Author: Christian Monstein, HB9SCT
Version: 2023-04-27

TIME [UT], Azimuth[deg], Elevation[deg], Message
 7.00000, 186.300,  60.500, Reference positions.

 7.00021, 145.000,  77.000, New tracking position
 7.01686, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
 7.01688, 145.000, -14.000, New tracking position
 7.03353,  89.344,  32.710, Back to the Sun
 7.03355,  93.714, -27.781, Rotor position possibly out of range
 7.03355,  89.344,  32.710, Sun position possibly out of range
 7.05023,  93.541, -27.608, Rotor position possibly out of range
 7.05024,  89.524,  32.883, Sun position possibly out of range
 7.06690,  93.367, -27.435, Rotor position possibly out of range
 7.06690,  89.703,  33.056, Sun position possibly out of range
 7.08357,  93.193, -27.262, Rotor position possibly out of range
 7.08357,  89.883,  33.229, Sun position possibly out of range
 7.10024,  93.019, -27.089, Rotor position possibly out of range
 7.10024,  90.064,  33.402, Sun position possibly out of range
 7.11690,  92.845, -26.916, Rotor position possibly out of range
 7.11690,  90.244,  33.575, Sun position possibly out of range
 7.13356,  92.670, -26.743, Rotor position possibly out of range
 7.13356,  90.425,  33.748, Sun position possibly out of range
 7.15024,  92.495, -26.570, Rotor position possibly out of range
 7.15024,  90.607,  33.920, Sun position possibly out of range
 7.16690,  92.319, -26.397, Rotor position possibly out of range
 7.16690,  90.788,  34.093, Sun position possibly out of range
 7.18357,  92.143, -26.224, Rotor position possibly out of range
 7.18357,  90.971,  34.266, Sun position possibly out of range
 7.20024,  91.967, -26.052, Rotor position possibly out of range
 7.20024,  91.153,  34.439, Sun position possibly out of range
 7.21691,  91.791, -25.879, Rotor position possibly out of range
 7.21691,  91.336,  34.612, Sun position possibly out of range
 7.23358,  91.614, -25.706, Rotor position possibly out of range
 7.23358,  91.519,  34.785, Sun position possibly out of range
 7.25023, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
 7.25025, 145.000,  77.000, New tracking position
 7.26691, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
 7.26693, 145.000, -14.000, New tracking position
 7.28358,  92.072,  35.304, Back to the Sun
 7.28361,  91.082, -25.187, Rotor position possibly out of range
 7.28361,  92.072,  35.304, Sun position possibly out of range
 7.30027,  90.903, -25.015, Rotor position possibly out of range
 7.30027,  92.257,  35.476, Sun position possibly out of range
 7.31693,  90.725, -24.842, Rotor position possibly out of range
 7.31693,  92.442,  35.649, Sun position possibly out of range
 7.33362,  90.546, -24.669, Rotor position possibly out of range
 7.33362,  92.628,  35.822, Sun position possibly out of range
 7.35030,  90.366, -24.496, Rotor position possibly out of range
 7.35030,  92.814,  35.995, Sun position possibly out of range
 7.36698,  90.184, -24.321, Rotor position possibly out of range
 7.36698,  93.004,  36.170, Sun position possibly out of range
 7.38366,  90.003, -24.148, Rotor position possibly out of range
 7.38366,  93.192,  36.343, Sun position possibly out of range
 7.40033,  89.823, -23.975, Rotor position possibly out of range
 7.40033,  93.379,  36.516, Sun position possibly out of range
 7.41700,  89.642, -23.803, Rotor position possibly out of range
 7.41700,  93.567,  36.688, Sun position possibly out of range
 7.43367,  89.461, -23.630, Rotor position possibly out of range
 7.43367,  93.756,  36.861, Sun position possibly out of range
 7.45035,  89.279, -23.458, Rotor position possibly out of range
 7.45035,  93.945,  37.034, Sun position possibly out of range
 7.46701,  89.097, -23.285, Rotor position possibly out of range
 7.46701,  94.135,  37.206, Sun position possibly out of range
 7.48368,  88.914, -23.113, Rotor position possibly out of range
 7.48368,  94.325,  37.379, Sun position possibly out of range
 7.50006, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
 7.50008, 145.000,  77.000, New tracking position
 7.51673, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
 7.51675, 145.000, -14.000, New tracking position
 7.53340,  94.895,  37.893, Back to the Sun
 7.53342,  88.366, -22.598, Rotor position possibly out of range
 7.53342,  94.895,  37.893, Sun position possibly out of range
 7.55009,  88.182, -22.426, Rotor position possibly out of range
 7.55009,  95.087,  38.065, Sun position possibly out of range
 7.56677,  87.997, -22.254, Rotor position possibly out of range
 7.56677,  95.279,  38.237, Sun position possibly out of range
 7.58344,  87.812, -22.082, Rotor position possibly out of range
 7.58344,  95.473,  38.410, Sun position possibly out of range
 7.60011,  87.626, -21.909, Rotor position possibly out of range
 7.60011,  95.666,  38.582, Sun position possibly out of range
 7.61677,  87.439, -21.737, Rotor position possibly out of range
 7.61677,  95.861,  38.754, Sun position possibly out of range
 7.63344,  87.253, -21.565, Rotor position possibly out of range
 7.63344,  96.055,  38.926, Sun position possibly out of range
 7.65012,  87.065, -21.393, Rotor position possibly out of range
 7.65012,  96.251,  39.098, Sun position possibly out of range
 7.66679,  86.877, -21.222, Rotor position possibly out of range
 7.66679,  96.447,  39.270, Sun position possibly out of range
 7.68345,  86.689, -21.050, Rotor position possibly out of range
 7.68345,  96.643,  39.442, Sun position possibly out of range
 7.70012,  86.500, -20.878, Rotor position possibly out of range
 7.70012,  96.840,  39.613, Sun position possibly out of range
 7.71679,  86.311, -20.706, Rotor position possibly out of range
 7.71679,  97.038,  39.785, Sun position possibly out of range
 7.73347,  86.121, -20.535, Rotor position possibly out of range
 7.73347,  97.236,  39.957, Sun position possibly out of range
 7.75011, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
 7.75013, 145.000,  77.000, New tracking position
 7.76677, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
 7.76679, 145.000, -14.000, New tracking position
 7.78345,  97.835,  40.471, Back to the Sun
 7.78347,  85.548, -20.020, Rotor position possibly out of range
 7.78347,  97.835,  40.471, Sun position possibly out of range
 7.80014,  85.356, -19.849, Rotor position possibly out of range
 7.80014,  98.036,  40.642, Sun position possibly out of range
 7.81680,  85.163, -19.678, Rotor position possibly out of range
 7.81680,  98.237,  40.814, Sun position possibly out of range
 7.83347,  84.970, -19.507, Rotor position possibly out of range
 7.83347,  98.439,  40.985, Sun position possibly out of range
 7.85015,  84.776, -19.336, Rotor position possibly out of range
 7.85015,  98.642,  41.156, Sun position possibly out of range
 7.86682,  84.582, -19.165, Rotor position possibly out of range
 7.86682,  98.845,  41.327, Sun position possibly out of range
 7.88349,  84.386, -18.994, Rotor position possibly out of range
 7.88349,  99.050,  41.498, Sun position possibly out of range
 7.90015,  84.191, -18.823, Rotor position possibly out of range
 7.90015,  99.254,  41.669, Sun position possibly out of range
 7.91682,  83.994, -18.652, Rotor position possibly out of range
 7.91682,  99.460,  41.839, Sun position possibly out of range
 7.93349,  83.798, -18.482, Rotor position possibly out of range
 7.93349,  99.666,  42.010, Sun position possibly out of range
 7.95015,  83.600, -18.311, Rotor position possibly out of range
 7.95015,  99.873,  42.180, Sun position possibly out of range
 7.96682,  83.402, -18.141, Rotor position possibly out of range
 7.96682, 100.080,  42.351, Sun position possibly out of range
 7.98349,  83.203, -17.971, Rotor position possibly out of range
 7.98349, 100.289,  42.521, Sun position possibly out of range
 8.00014, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
 8.00016, 145.000,  77.000, New tracking position
 8.01680, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
 8.01682, 145.000, -14.000, New tracking position
 8.03346, 100.918,  43.031, Back to the Sun
 8.03349,  82.602, -17.461, Rotor position possibly out of range
 8.03349, 100.918,  43.031, Sun position possibly out of range
 8.05015,  82.401, -17.291, Rotor position possibly out of range
 8.05015, 101.129,  43.201, Sun position possibly out of range
 8.06683,  82.199, -17.121, Rotor position possibly out of range
 8.06683, 101.342,  43.370, Sun position possibly out of range
 8.08349,  81.996, -16.952, Rotor position possibly out of range
 8.08349, 101.554,  43.540, Sun position possibly out of range
 8.10017,  81.792, -16.782, Rotor position possibly out of range
 8.10017, 101.768,  43.709, Sun position possibly out of range
 8.11684,  81.588, -16.613, Rotor position possibly out of range
 8.11684, 101.983,  43.879, Sun position possibly out of range
 8.13350,  81.382, -16.444, Rotor position possibly out of range
 8.13350, 102.198,  44.048, Sun position possibly out of range
 8.15018,  81.177, -16.275, Rotor position possibly out of range
 8.15018, 102.414,  44.217, Sun position possibly out of range
 8.16686,  80.970, -16.106, Rotor position possibly out of range
 8.16686, 102.631,  44.386, Sun position possibly out of range
 8.18353,  80.763, -15.937, Rotor position possibly out of range
 8.18353, 102.849,  44.554, Sun position possibly out of range
 8.20021,  80.554, -15.769, Rotor position possibly out of range
 8.20021, 103.068,  44.723, Sun position possibly out of range
 8.21688,  80.346, -15.601, Rotor position possibly out of range
 8.21688, 103.287,  44.891, Sun position possibly out of range
 8.23354,  80.136, -15.432, Rotor position possibly out of range
 8.23354, 103.507,  45.060, Sun position possibly out of range
 8.25019, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
 8.25021, 145.000,  77.000, New tracking position
 8.26686, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
 8.26688, 145.000, -14.000, New tracking position
 8.28353, 104.174,  45.564, Back to the Sun
