DiSEqC radio telescope tracker
Author: Christian Monstein, HB9SCT
Version: 2023-04-27

TIME [UT], Azimuth[deg], Elevation[deg], Message
 8.01688, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
 8.01690, 145.000, -14.000, New tracking position
 8.03359, 104.322,  42.549, Back to the Sun
 8.03361,  79.078, -17.943, Rotor position possibly out of range
 8.03361, 104.322,  42.549, Sun position possibly out of range
 8.05028,  78.858, -17.776, Rotor position possibly out of range
 8.05028, 104.542,  42.716, Sun position possibly out of range
 8.06694,  78.637, -17.608, Rotor position possibly out of range
 8.06694, 104.763,  42.884, Sun position possibly out of range
 8.08363,  78.415, -17.441, Rotor position possibly out of range
 8.08363, 104.985,  43.051, Sun position possibly out of range
 8.10032,  78.189, -17.271, Rotor position possibly out of range
 8.10032, 105.211,  43.221, Sun position possibly out of range
 8.11698,  77.966, -17.104, Rotor position possibly out of range
 8.11698, 105.434,  43.388, Sun position possibly out of range
 8.13365,  77.742, -16.937, Rotor position possibly out of range
 8.13365, 105.658,  43.555, Sun position possibly out of range
 8.15032,  77.517, -16.771, Rotor position possibly out of range
 8.15032, 105.883,  43.721, Sun position possibly out of range
 8.16699,  77.291, -16.604, Rotor position possibly out of range
 8.16699, 106.109,  43.888, Sun position possibly out of range
 8.18365,  77.064, -16.438, Rotor position possibly out of range
 8.18365, 106.336,  44.054, Sun position possibly out of range
 8.20008, 106.560,  44.217, New tracking position
 8.21677, 106.789,  44.383, New tracking position
 8.23344, 107.018,  44.549, New tracking position
 8.25009, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
 8.25011, 145.000,  77.000, New tracking position
 8.26675, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
 8.26677, 145.000, -14.000, New tracking position
 8.28342, 107.713,  45.044, Back to the Sun
 8.28344, 107.713,  45.044, New tracking position
 8.30011, 107.946,  45.209, New tracking position
 8.31680, 108.181,  45.374, New tracking position
 8.33351, 108.416,  45.538, New tracking position
 8.35021, 108.653,  45.702, New tracking position
 8.36688, 108.890,  45.866, New tracking position
 8.38355, 109.128,  46.030, New tracking position
 8.40021, 109.368,  46.193, New tracking position
 8.41688, 109.609,  46.356, New tracking position
 8.43355, 109.850,  46.519, New tracking position
 8.45027, 110.093,  46.682, New tracking position
 8.46678, 110.337,  46.845, New tracking position
 8.48359, 110.582,  47.007, New tracking position
 8.50014, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
 8.50016, 145.000,  77.000, New tracking position
 8.51694, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
 8.51696, 145.000, -14.000, New tracking position
 8.53351, 111.323,  47.492, Back to the Sun
 8.53353, 111.323,  47.492, New tracking position
 8.55033, 111.577,  47.656, New tracking position
 8.56690, 111.823,  47.814, New tracking position
 8.58346, 112.075,  47.974, New tracking position
 8.60027, 112.328,  48.135, New tracking position
 8.61682, 112.582,  48.295, New tracking position
 8.63366, 112.842,  48.457, New tracking position
 8.65023, 113.094,  48.614, New tracking position
 8.66678, 113.352,  48.773, New tracking position
 8.68362, 113.611,  48.932, New tracking position
 8.70015, 113.871,  49.090, New tracking position
 8.71699, 114.138,  49.251, New tracking position
 8.73355, 114.396,  49.406, New tracking position
 8.75032, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
 8.75034, 145.000,  77.000, New tracking position
 8.76689, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
 8.76691, 145.000, -14.000, New tracking position
 8.78344, 115.193,  49.878, Back to the Sun
 8.78346, 115.193,  49.878, New tracking position
 8.80029, 115.461,  50.034, New tracking position
 8.81682, 115.731,  50.190, New tracking position
 8.83364, 116.007,  50.349, New tracking position
 8.85019, 116.274,  50.501, New tracking position
 8.86677, 116.548,  50.657, New tracking position
 8.88356, 116.824,  50.811, New tracking position
 8.90010, 117.100,  50.966, New tracking position
 8.91692, 117.378,  51.119, New tracking position
 8.93348, 117.658,  51.273, New tracking position
 8.95031, 117.944,  51.429, New tracking position
 8.96685, 118.222,  51.579, New tracking position
 8.98368, 118.511,  51.734, New tracking position
 8.98440, 117.111,  50.334, New scanning59 position
 8.98502, 117.811,  50.334, New scanning59 position
 8.98564, 118.511,  50.334, New scanning59 position
 8.98626, 119.211,  50.334, New scanning59 position
 8.98689, 119.911,  50.334, New scanning59 position
 8.98751, 119.911,  51.034, New scanning59 position
 8.98813, 119.211,  51.034, New scanning59 position
 8.98875, 118.511,  51.034, New scanning59 position
 8.98937, 117.811,  51.034, New scanning59 position
 8.98999, 117.111,  51.034, New scanning59 position
 8.99061, 117.111,  51.734, New scanning59 position
 8.99123, 117.811,  51.734, New scanning59 position
 8.99185, 118.511,  51.734, New scanning59 position
 8.99247, 119.211,  51.734, New scanning59 position
 8.99309, 119.911,  51.734, New scanning59 position
 8.99371, 119.911,  52.434, New scanning59 position
 8.99433, 119.211,  52.434, New scanning59 position
 8.99495, 118.511,  52.434, New scanning59 position
 8.99557, 117.811,  52.434, New scanning59 position
 8.99619, 117.111,  52.434, New scanning59 position
 8.99681, 117.111,  53.134, New scanning59 position
 8.99743, 117.811,  53.134, New scanning59 position
 8.99805, 118.511,  53.134, New scanning59 position
 8.99867, 119.211,  53.134, New scanning59 position
 8.99930, 119.911,  53.134, New scanning59 position
 8.99938, 118.511,  51.734, End of the scan59. Back to the Sun
 9.00024, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
 9.00026, 145.000,  77.000, New tracking position
 9.01674, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
 9.01676, 145.000, -14.000, New tracking position
 9.03356, 119.368,  52.186, Back to the Sun
 9.03357, 119.368,  52.186, New tracking position
 9.05014, 119.658,  52.337, New tracking position
 9.06694, 119.950,  52.487, New tracking position
 9.08346, 120.244,  52.637, New tracking position
 9.10028, 120.539,  52.786, New tracking position
 9.11683, 120.836,  52.935, New tracking position
 9.13342, 121.134,  53.083, New tracking position
 9.15027, 121.434,  53.231, New tracking position
 9.16684, 121.736,  53.379, New tracking position
 9.18341, 122.040,  53.526, New tracking position
 9.20025, 122.345,  53.672, New tracking position
 9.21679, 122.652,  53.818, New tracking position
 9.23365, 122.966,  53.966, New tracking position
 9.25019, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
 9.25021, 145.000,  77.000, New tracking position
 9.26673, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
 9.26675, 145.000, -14.000, New tracking position
 9.28359, 123.897,  54.397, Back to the Sun
 9.28361, 123.897,  54.397, New tracking position
 9.30013, 124.213,  54.541, New tracking position
 9.31701, 124.536,  54.686, New tracking position
 9.33356, 124.851,  54.826, New tracking position
 9.35014, 125.172,  54.968, New tracking position
 9.36699, 125.501,  55.112, New tracking position
 9.38352, 125.821,  55.250, New tracking position
 9.40007, 126.148,  55.390, New tracking position
 9.41688, 126.477,  55.530, New tracking position
 9.43345, 126.808,  55.669, New tracking position
 9.45030, 127.147,  55.809, New tracking position
 9.46688, 127.476,  55.945, New tracking position
 9.48342, 127.813,  56.082, New tracking position
 9.50026, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
 9.50027, 145.000,  77.000, New tracking position
 9.51681, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
 9.51683, 145.000, -14.000, New tracking position
 9.53364, 128.842,  56.492, Back to the Sun
 9.53365, 128.842,  56.492, New tracking position
 9.55020, 129.181,  56.624, New tracking position
 9.56701, 129.534,  56.760, New tracking position
 9.58356, 129.878,  56.891, New tracking position
 9.60011, 130.229,  57.024, New tracking position
 9.61692, 130.583,  57.155, New tracking position
 9.63345, 130.939,  57.287, New tracking position
 9.65028, 131.296,  57.417, New tracking position
 9.66682, 131.656,  57.547, New tracking position
 9.68365, 132.025,  57.678, New tracking position
 9.70020, 132.383,  57.804, New tracking position
 9.71677, 132.750,  57.932, New tracking position
 9.73359, 133.118,  58.059, New tracking position
 9.75013, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
 9.75015, 145.000,  77.000, New tracking position
 9.76699, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
 9.76700, 145.000, -14.000, New tracking position
 9.78353, 134.238,  58.434, Back to the Sun
 9.78355, 134.238,  58.434, New tracking position
 9.80010, 134.616,  58.558, New tracking position
 9.81692, 134.996,  58.681, New tracking position
 9.83345, 135.379,  58.803, New tracking position
 9.85030, 135.764,  58.924, New tracking position
 9.86682, 136.151,  59.045, New tracking position
 9.88364, 136.547,  59.166, New tracking position
 9.90019, 136.932,  59.283, New tracking position
 9.91699, 137.333,  59.403, New tracking position
 9.93354, 137.723,  59.518, New tracking position
 9.95010, 138.122,  59.634, New tracking position
 9.96692, 138.523,  59.749, New tracking position
 9.98348, 138.927,  59.863, New tracking position
 9.98420, 137.527,  58.463, New scanning59 position
 9.98482, 138.227,  58.463, New scanning59 position
 9.98544, 138.927,  58.463, New scanning59 position
 9.98606, 139.627,  58.463, New scanning59 position
 9.98668, 140.327,  58.463, New scanning59 position
 9.98730, 140.327,  59.163, New scanning59 position
 9.98792, 139.627,  59.163, New scanning59 position
 9.98854, 138.927,  59.163, New scanning59 position
 9.98916, 138.227,  59.163, New scanning59 position
 9.98978, 137.527,  59.163, New scanning59 position
 9.99041, 137.527,  59.863, New scanning59 position
 9.99103, 138.227,  59.863, New scanning59 position
 9.99165, 138.927,  59.863, New scanning59 position
 9.99227, 139.627,  59.863, New scanning59 position
 9.99289, 140.327,  59.863, New scanning59 position
 9.99351, 140.327,  60.563, New scanning59 position
 9.99413, 139.627,  60.563, New scanning59 position
 9.99475, 138.927,  60.563, New scanning59 position
 9.99537, 138.227,  60.563, New scanning59 position
 9.99599, 137.527,  60.563, New scanning59 position
 9.99661, 137.527,  61.263, New scanning59 position
 9.99723, 138.227,  61.263, New scanning59 position
 9.99785, 138.927,  61.263, New scanning59 position
 9.99847, 139.627,  61.263, New scanning59 position
 9.99909, 140.327,  61.263, New scanning59 position
 9.99918, 138.927,  59.863, End of the scan59. Back to the Sun
10.00030, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
10.00032, 145.000,  77.000, New tracking position
10.01684, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
10.01686, 145.000, -14.000, New tracking position
10.03341, 140.153,  60.200, Back to the Sun
10.03342, 140.153,  60.200, New tracking position
10.05024, 140.566,  60.311, New tracking position
10.06677, 140.982,  60.420, New tracking position
10.08364, 141.407,  60.531, New tracking position
10.10018, 141.821,  60.637, New tracking position
10.11699, 142.251,  60.745, New tracking position
10.13357, 142.670,  60.849, New tracking position
10.15016, 143.098,  60.953, New tracking position
10.16698, 143.536,  61.058, New tracking position
10.18356, 143.962,  61.159, New tracking position
10.20013, 144.398,  61.261, New tracking position
10.21695, 144.836,  61.361, New tracking position
10.23349, 145.276,  61.460, New tracking position
10.25030, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
10.25032, 145.000,  77.000, New tracking position
10.26683, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
10.26685, 145.000, -14.000, New tracking position
10.28365, 146.620,  61.753, Back to the Sun
10.28367, 146.620,  61.753, New tracking position
10.30022, 147.063,  61.846, New tracking position
10.31678, 147.516,  61.940, New tracking position
10.33365, 147.979,  62.034, New tracking position
10.35019, 148.429,  62.123, New tracking position
10.36674, 148.889,  62.213, New tracking position
10.38360, 149.352,  62.302, New tracking position
10.40012, 149.817,  62.390, New tracking position
10.41696, 150.292,  62.478, New tracking position
10.43351, 150.754,  62.562, New tracking position
10.45033, 151.234,  62.647, New tracking position
10.46687, 151.701,  62.729, New tracking position
10.48342, 152.178,  62.810, New tracking position
10.50024, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
10.50026, 145.000,  77.000, New tracking position
10.51681, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
10.51683, 145.000, -14.000, New tracking position
10.53364, 153.631,  63.048, Back to the Sun
10.53366, 153.631,  63.048, New tracking position
10.55020, 154.109,  63.123, New tracking position
10.56678, 154.598,  63.198, New tracking position
10.58361, 155.089,  63.272, New tracking position
10.60014, 155.582,  63.344, New tracking position
10.61697, 156.086,  63.417, New tracking position
10.63351, 156.575,  63.485, New tracking position
10.65007, 157.074,  63.553, New tracking position
10.66693, 157.576,  63.620, New tracking position
10.68347, 158.080,  63.685, New tracking position
10.70030, 158.594,  63.750, New tracking position
10.71685, 159.094,  63.812, New tracking position
10.73363, 159.604,  63.873, New tracking position
10.75018, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
10.75020, 145.000,  77.000, New tracking position
10.76674, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
10.76676, 145.000, -14.000, New tracking position
10.78355, 161.146,  64.048, Back to the Sun
10.78357, 161.146,  64.048, New tracking position
10.80016, 161.663,  64.103, New tracking position
10.81701, 162.192,  64.158, New tracking position
10.83356, 162.704,  64.209, New tracking position
10.85011, 163.227,  64.260, New tracking position
10.86695, 163.752,  64.309, New tracking position
10.88350, 164.279,  64.357, New tracking position
10.90032, 164.816,  64.404, New tracking position
10.91685, 165.336,  64.448, New tracking position
10.93342, 165.868,  64.491, New tracking position
10.95027, 166.400,  64.533, New tracking position
10.96682, 166.935,  64.573, New tracking position
10.98364, 167.479,  64.612, New tracking position
10.98437, 166.079,  63.212, New scanning59 position
10.98499, 166.779,  63.212, New scanning59 position
10.98561, 167.479,  63.212, New scanning59 position
10.98623, 168.179,  63.212, New scanning59 position
10.98685, 168.879,  63.212, New scanning59 position
10.98747, 168.879,  63.912, New scanning59 position
10.98809, 168.179,  63.912, New scanning59 position
10.98871, 167.479,  63.912, New scanning59 position
10.98933, 166.779,  63.912, New scanning59 position
10.98995, 166.079,  63.912, New scanning59 position
10.99057, 166.079,  64.612, New scanning59 position
10.99119, 166.779,  64.612, New scanning59 position
10.99181, 167.479,  64.612, New scanning59 position
10.99243, 168.179,  64.612, New scanning59 position
10.99305, 168.879,  64.612, New scanning59 position
10.99367, 168.879,  65.312, New scanning59 position
10.99429, 168.179,  65.312, New scanning59 position
10.99492, 167.479,  65.312, New scanning59 position
10.99554, 166.779,  65.312, New scanning59 position
10.99616, 166.079,  65.312, New scanning59 position
10.99678, 166.079,  66.012, New scanning59 position
10.99740, 166.779,  66.012, New scanning59 position
10.99802, 167.479,  66.012, New scanning59 position
10.99864, 168.179,  66.012, New scanning59 position
10.99926, 168.879,  66.012, New scanning59 position
10.99934, 167.479,  64.612, End of the scan59. Back to the Sun
11.00020, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
11.00022, 145.000,  77.000, New tracking position
11.01677, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
11.01679, 145.000, -14.000, New tracking position
11.03358, 169.085,  64.717, Back to the Sun
11.03360, 169.085,  64.717, New tracking position
11.05015, 169.625,  64.749, New tracking position
11.06697, 170.176,  64.780, New tracking position
11.08352, 170.710,  64.809, New tracking position
11.10033, 171.263,  64.836, New tracking position
11.11690, 171.799,  64.861, New tracking position
11.13346, 172.345,  64.885, New tracking position
11.15030, 172.900,  64.908, New tracking position
11.16684, 173.439,  64.929, New tracking position
11.18365, 173.996,  64.948, New tracking position
11.20020, 174.536,  64.965, New tracking position
11.21678, 175.085,  64.981, New tracking position
11.23356, 175.635,  64.995, New tracking position
11.25009, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
11.25011, 145.000,  77.000, New tracking position
11.26690, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
11.26692, 145.000, -14.000, New tracking position
11.28346, 177.288,  65.027, Back to the Sun
11.28347, 177.288,  65.027, New tracking position
11.30029, 177.840,  65.035, New tracking position
11.31686, 178.392,  65.041, New tracking position
11.33366, 178.953,  65.045, New tracking position
11.35024, 179.496,  65.047, New tracking position
11.36681, 180.048,  65.048, New tracking position
11.38359, 180.601,  65.047, New tracking position
11.40012, 181.153,  65.045, New tracking position
11.41696, 181.705,  65.040, New tracking position
11.43354, 182.257,  65.035, New tracking position
11.45008, 182.808,  65.027, New tracking position
11.46693, 183.360,  65.018, New tracking position
11.48349, 183.911,  65.007, New tracking position
11.50031, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
11.50033, 145.000,  77.000, New tracking position
11.51686, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
11.51688, 145.000, -14.000, New tracking position
11.53342, 185.561,  64.964, Back to the Sun
11.53343, 185.561,  64.964, New tracking position
11.55027, 186.109,  64.947, New tracking position
11.56681, 186.658,  64.928, New tracking position
11.58365, 187.214,  64.907, New tracking position
11.60019, 187.752,  64.885, New tracking position
11.61676, 188.297,  64.861, New tracking position
11.63355, 188.842,  64.835, New tracking position
11.65010, 189.386,  64.808, New tracking position
11.66694, 189.929,  64.779, New tracking position
11.68346, 190.471,  64.748, New tracking position
11.70030, 191.011,  64.716, New tracking position
11.71686, 191.551,  64.682, New tracking position
11.73341, 192.089,  64.647, New tracking position
11.75018, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
11.75020, 145.000,  77.000, New tracking position
11.76674, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
11.76676, 145.000, -14.000, New tracking position
11.78357, 193.695,  64.532, Back to the Sun
11.78359, 193.695,  64.532, New tracking position
11.80016, 194.228,  64.490, New tracking position
11.81698, 194.768,  64.446, New tracking position
11.83356, 195.289,  64.402, New tracking position
11.85007, 195.817,  64.356, New tracking position
11.86691, 196.343,  64.308, New tracking position
11.88346, 196.868,  64.259, New tracking position
11.90029, 197.391,  64.208, New tracking position
11.91683, 197.912,  64.155, New tracking position
11.93364, 198.440,  64.101, New tracking position
11.95020, 198.949,  64.046, New tracking position
11.96701, 199.474,  63.988, New tracking position
11.98357, 199.979,  63.931, New tracking position
11.98429, 198.579,  62.531, New scanning59 position
11.98491, 199.279,  62.531, New scanning59 position
11.98553, 199.979,  62.531, New scanning59 position
11.98615, 200.679,  62.531, New scanning59 position
11.98677, 201.379,  62.531, New scanning59 position
11.98739, 201.379,  63.231, New scanning59 position
11.98801, 200.679,  63.231, New scanning59 position
11.98864, 199.979,  63.231, New scanning59 position
11.98926, 199.279,  63.231, New scanning59 position
11.98988, 198.579,  63.231, New scanning59 position
11.99050, 198.579,  63.931, New scanning59 position
11.99112, 199.279,  63.931, New scanning59 position
11.99174, 199.979,  63.931, New scanning59 position
11.99236, 200.679,  63.931, New scanning59 position
11.99298, 201.379,  63.931, New scanning59 position
11.99360, 201.379,  64.631, New scanning59 position
11.99422, 200.679,  64.631, New scanning59 position
11.99484, 199.979,  64.631, New scanning59 position
11.99546, 199.279,  64.631, New scanning59 position
11.99608, 198.579,  64.631, New scanning59 position
11.99670, 198.579,  65.331, New scanning59 position
11.99732, 199.279,  65.331, New scanning59 position
11.99794, 199.979,  65.331, New scanning59 position
11.99856, 200.679,  65.331, New scanning59 position
11.99918, 201.379,  65.331, New scanning59 position
11.99927, 199.979,  63.931, End of the scan59. Back to the Sun
12.00006, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
12.00008, 145.000,  77.000, New tracking position
12.01692, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
12.01694, 145.000, -14.000, New tracking position
12.03346, 201.509,  63.747, Back to the Sun
12.03348, 201.509,  63.747, New tracking position
12.05029, 202.014,  63.683, New tracking position
12.06686, 202.518,  63.618, New tracking position
12.08341, 203.020,  63.551, New tracking position
12.10021, 203.519,  63.483, New tracking position
12.11674, 204.017,  63.413, New tracking position
12.13356, 204.512,  63.342, New tracking position
12.15010, 205.005,  63.270, New tracking position
12.16694, 205.496,  63.196, New tracking position
12.18346, 205.984,  63.121, New tracking position
12.20029, 206.470,  63.045, New tracking position
12.21685, 206.954,  62.967, New tracking position
12.23367, 207.444,  62.887, New tracking position
12.25017, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
12.25019, 145.000,  77.000, New tracking position
12.26700, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
12.26702, 145.000, -14.000, New tracking position
12.28357, 208.866,  62.643, Back to the Sun
12.28359, 208.866,  62.643, New tracking position
12.30012, 209.339,  62.559, New tracking position
12.31698, 209.816,  62.473, New tracking position
12.33352, 210.276,  62.388, New tracking position
12.35032, 210.748,  62.298, New tracking position
12.36688, 211.203,  62.211, New tracking position
12.38344, 211.663,  62.121, New tracking position
12.40029, 212.121,  62.029, New tracking position
12.41685, 212.576,  61.937, New tracking position
12.43342, 213.029,  61.843, New tracking position
12.45025, 213.479,  61.748, New tracking position
12.46677, 213.927,  61.653, New tracking position
12.48361, 214.372,  61.556, New tracking position
12.50014, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
12.50016, 145.000,  77.000, New tracking position
12.51694, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
12.51696, 145.000, -14.000, New tracking position
12.53351, 215.694,  61.258, Back to the Sun
12.53353, 215.694,  61.258, New tracking position
