DiSEqC radio telescope tracker
Author: Christian Monstein, HB9SCT
Version: 2023-04-27

TIME [UT], Azimuth[deg], Elevation[deg], Message
 8.28366,  79.488, -14.868, Rotor position possibly out of range
 8.28366, 104.191,  45.624, Sun position possibly out of range
 8.30034,  79.275, -14.700, Rotor position possibly out of range
 8.30034, 104.416,  45.792, Sun position possibly out of range
 8.31700,  79.061, -14.533, Rotor position possibly out of range
 8.31700, 104.641,  45.959, Sun position possibly out of range
 8.33368,  78.846, -14.365, Rotor position possibly out of range
 8.33368, 104.867,  46.127, Sun position possibly out of range
 8.35035,  78.631, -14.198, Rotor position possibly out of range
 8.35035, 105.094,  46.294, Sun position possibly out of range
 8.36674,  78.418, -14.034, Rotor position possibly out of range
 8.36674, 105.318,  46.458, Sun position possibly out of range
 8.38342,  78.200, -13.867, Rotor position possibly out of range
 8.38342, 105.547,  46.625, Sun position possibly out of range
 8.40009,  77.982, -13.701, Rotor position possibly out of range
 8.40009, 105.777,  46.791, Sun position possibly out of range
 8.41676,  77.763, -13.534, Rotor position possibly out of range
 8.41676, 106.008,  46.958, Sun position possibly out of range
 8.43342,  77.543, -13.368, Rotor position possibly out of range
 8.43342, 106.240,  47.124, Sun position possibly out of range
 8.45012,  77.321, -13.202, Rotor position possibly out of range
 8.45012, 106.473,  47.290, Sun position possibly out of range
 8.46678,  77.099, -13.037, Rotor position possibly out of range
 8.46678, 106.707,  47.456, Sun position possibly out of range
 8.48345, 106.942,  47.621, New tracking position
 8.50011, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
 8.50013, 145.000,  77.000, New tracking position
 8.51677, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
 8.51679, 145.000, -14.000, New tracking position
 8.53345, 107.653,  48.117, Back to the Sun
 8.53347, 107.653,  48.117, New tracking position
 8.55015, 107.893,  48.282, New tracking position
 8.56682, 108.133,  48.446, New tracking position
 8.58349, 108.375,  48.610, New tracking position
 8.60016, 108.618,  48.775, New tracking position
 8.61683, 108.862,  48.938, New tracking position
 8.63350, 109.107,  49.102, New tracking position
 8.65018, 109.353,  49.265, New tracking position
 8.66685, 109.601,  49.428, New tracking position
 8.68352, 109.850,  49.591, New tracking position
 8.70019, 110.100,  49.754, New tracking position
 8.71685, 110.351,  49.916, New tracking position
 8.73352, 110.603,  50.078, New tracking position
 8.75018, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
 8.75020, 145.000,  77.000, New tracking position
 8.76684, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
 8.76686, 145.000, -14.000, New tracking position
 8.78351, 111.368,  50.563, Back to the Sun
 8.78354, 111.368,  50.563, New tracking position
 8.80020, 111.626,  50.724, New tracking position
 8.81687, 111.885,  50.885, New tracking position
 8.83354, 112.145,  51.045, New tracking position
 8.85020, 112.407,  51.205, New tracking position
 8.86687, 112.670,  51.365, New tracking position
 8.88354, 112.935,  51.524, New tracking position
 8.90021, 113.201,  51.684, New tracking position
 8.91689, 113.468,  51.842, New tracking position
 8.93355, 113.737,  52.001, New tracking position
 8.95022, 114.007,  52.159, New tracking position
 8.96689, 114.279,  52.317, New tracking position
 8.98355, 114.552,  52.475, New tracking position
 8.98428, 113.152,  51.075, New scanning59 position
 8.98490, 113.852,  51.075, New scanning59 position
 8.98552, 114.552,  51.075, New scanning59 position
 8.98614, 115.252,  51.075, New scanning59 position
 8.98676, 115.952,  51.075, New scanning59 position
 8.98738, 115.952,  51.775, New scanning59 position
 8.98800, 115.252,  51.775, New scanning59 position
 8.98862, 114.552,  51.775, New scanning59 position
 8.98924, 113.852,  51.775, New scanning59 position
 8.98986, 113.152,  51.775, New scanning59 position
 8.99048, 113.152,  52.475, New scanning59 position
 8.99110, 113.852,  52.475, New scanning59 position
 8.99172, 114.552,  52.475, New scanning59 position
 8.99234, 115.252,  52.475, New scanning59 position
 8.99296, 115.952,  52.475, New scanning59 position
 8.99358, 115.952,  53.175, New scanning59 position
 8.99421, 115.252,  53.175, New scanning59 position
 8.99483, 114.552,  53.175, New scanning59 position
 8.99545, 113.852,  53.175, New scanning59 position
 8.99607, 113.152,  53.175, New scanning59 position
 8.99669, 113.152,  53.875, New scanning59 position
 8.99731, 113.852,  53.875, New scanning59 position
 8.99793, 114.552,  53.875, New scanning59 position
 8.99855, 115.252,  53.875, New scanning59 position
 8.99917, 115.952,  53.875, New scanning59 position
 8.99925, 114.552,  52.475, End of the scan59. Back to the Sun
 9.00021, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
 9.00023, 145.000,  77.000, New tracking position
 9.01688, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
 9.01690, 145.000, -14.000, New tracking position
 9.03355, 115.381,  52.945, Back to the Sun
 9.03357, 115.381,  52.945, New tracking position
 9.05023, 115.660,  53.101, New tracking position
 9.06691, 115.941,  53.257, New tracking position
 9.08358, 116.224,  53.412, New tracking position
 9.10024, 116.508,  53.567, New tracking position
 9.11692, 116.794,  53.722, New tracking position
 9.13359, 117.081,  53.876, New tracking position
 9.15026, 117.370,  54.030, New tracking position
 9.16693, 117.661,  54.184, New tracking position
 9.18360, 117.953,  54.337, New tracking position
 9.20027, 118.248,  54.489, New tracking position
 9.21694, 118.544,  54.641, New tracking position
 9.23361, 118.841,  54.793, New tracking position
 9.25026, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
 9.25028, 145.000,  77.000, New tracking position
 9.26692, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
 9.26694, 145.000, -14.000, New tracking position
 9.28361, 119.745,  55.246, Back to the Sun
 9.28363, 119.745,  55.246, New tracking position
 9.30030, 120.056,  55.398, New tracking position
 9.31696, 120.357,  55.545, New tracking position
 9.33364, 120.671,  55.697, New tracking position
 9.35030, 120.982,  55.845, New tracking position
 9.36697, 121.295,  55.994, New tracking position
 9.38363, 121.609,  56.141, New tracking position
 9.40030, 121.926,  56.288, New tracking position
 9.41697, 122.244,  56.435, New tracking position
 9.43364, 122.565,  56.581, New tracking position
 9.45033, 122.887,  56.726, New tracking position
 9.46699, 123.212,  56.872, New tracking position
 9.48366, 123.538,  57.016, New tracking position
 9.50006, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
 9.50008, 145.000,  77.000, New tracking position
 9.51673, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
 9.51675, 145.000, -14.000, New tracking position
 9.53339, 124.525,  57.444, Back to the Sun
 9.53341, 124.525,  57.444, New tracking position
 9.55009, 124.860,  57.586, New tracking position
 9.56676, 125.197,  57.728, New tracking position
 9.58343, 125.537,  57.869, New tracking position
 9.60010, 125.878,  58.009, New tracking position
 9.61677, 126.222,  58.149, New tracking position
 9.63344, 126.568,  58.288, New tracking position
 9.65010, 126.917,  58.427, New tracking position
 9.66677, 127.267,  58.565, New tracking position
 9.68343, 127.620,  58.702, New tracking position
 9.70010, 127.976,  58.839, New tracking position
 9.71678, 128.333,  58.975, New tracking position
 9.73346, 128.693,  59.111, New tracking position
 9.75011, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
 9.75013, 145.000,  77.000, New tracking position
 9.76678, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
 9.76680, 145.000, -14.000, New tracking position
 9.78345, 129.788,  59.513, Back to the Sun
 9.78347, 129.788,  59.513, New tracking position
 9.80015, 130.157,  59.645, New tracking position
 9.81681, 130.529,  59.777, New tracking position
 9.83349, 130.904,  59.908, New tracking position
 9.85015, 131.281,  60.039, New tracking position
 9.86682, 131.661,  60.168, New tracking position
 9.88348, 132.043,  60.297, New tracking position
 9.90015, 132.428,  60.425, New tracking position
 9.91682, 132.815,  60.553, New tracking position
 9.93349, 133.205,  60.679, New tracking position
 9.95016, 133.598,  60.805, New tracking position
 9.96685, 133.993,  60.930, New tracking position
 9.98351, 134.391,  61.054, New tracking position
 9.98423, 132.991,  59.654, New scanning59 position
 9.98486, 133.691,  59.654, New scanning59 position
 9.98548, 134.391,  59.654, New scanning59 position
 9.98610, 135.091,  59.654, New scanning59 position
 9.98672, 135.791,  59.654, New scanning59 position
 9.98734, 135.791,  60.354, New scanning59 position
 9.98796, 135.091,  60.354, New scanning59 position
 9.98858, 134.391,  60.354, New scanning59 position
 9.98920, 133.691,  60.354, New scanning59 position
 9.98982, 132.991,  60.354, New scanning59 position
 9.99044, 132.991,  61.054, New scanning59 position
 9.99106, 133.691,  61.054, New scanning59 position
 9.99168, 134.391,  61.054, New scanning59 position
 9.99230, 135.091,  61.054, New scanning59 position
 9.99292, 135.791,  61.054, New scanning59 position
 9.99354, 135.791,  61.754, New scanning59 position
 9.99416, 135.091,  61.754, New scanning59 position
 9.99478, 134.391,  61.754, New scanning59 position
 9.99540, 133.691,  61.754, New scanning59 position
 9.99602, 132.991,  61.754, New scanning59 position
 9.99665, 132.991,  62.454, New scanning59 position
 9.99727, 133.691,  62.454, New scanning59 position
 9.99789, 134.391,  62.454, New scanning59 position
 9.99851, 135.091,  62.454, New scanning59 position
 9.99913, 135.791,  62.454, New scanning59 position
 9.99921, 134.391,  61.054, End of the scan59. Back to the Sun
10.00017, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
10.00019, 145.000,  77.000, New tracking position
10.01683, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
10.01685, 145.000, -14.000, New tracking position
10.03350, 135.601,  61.421, Back to the Sun
10.03352, 135.601,  61.421, New tracking position
10.05019, 136.009,  61.541, New tracking position
10.06685, 136.421,  61.661, New tracking position
10.08352, 136.835,  61.780, New tracking position
10.10019, 137.252,  61.898, New tracking position
10.11686, 137.671,  62.015, New tracking position
10.13353, 138.094,  62.131, New tracking position
10.15021, 138.519,  62.246, New tracking position
10.16688, 138.947,  62.360, New tracking position
10.18356, 139.378,  62.473, New tracking position
10.20022, 139.812,  62.585, New tracking position
10.21689, 140.249,  62.696, New tracking position
10.23356, 140.688,  62.807, New tracking position
10.25022, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
10.25024, 145.000,  77.000, New tracking position
10.26689, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
10.26691, 145.000, -14.000, New tracking position
10.28356, 142.024,  63.131, Back to the Sun
10.28358, 142.024,  63.131, New tracking position
10.30026, 142.475,  63.237, New tracking position
10.31693, 142.929,  63.341, New tracking position
10.33360, 143.386,  63.445, New tracking position
10.35029, 143.846,  63.548, New tracking position
10.36696, 144.308,  63.649, New tracking position
10.38363, 144.782,  63.751, New tracking position
10.40030, 145.250,  63.851, New tracking position
10.41697, 145.721,  63.949, New tracking position
10.43363, 146.188,  64.044, New tracking position
10.45030, 146.673,  64.141, New tracking position
10.46697, 147.153,  64.236, New tracking position
10.48363, 147.628,  64.327, New tracking position
10.50028, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
10.50030, 145.000,  77.000, New tracking position
10.51695, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
10.51697, 145.000, -14.000, New tracking position
10.53361, 149.102,  64.601, Back to the Sun
10.53363, 149.102,  64.601, New tracking position
10.55030, 149.589,  64.688, New tracking position
10.56697, 150.094,  64.776, New tracking position
10.58365, 150.595,  64.862, New tracking position
10.60031, 151.098,  64.946, New tracking position
10.61698, 151.603,  65.029, New tracking position
10.63366, 152.112,  65.111, New tracking position
10.65033, 152.623,  65.191, New tracking position
10.66700, 153.138,  65.270, New tracking position
10.68340, 153.646,  65.346, New tracking position
10.70007, 154.165,  65.422, New tracking position
10.71674, 154.688,  65.497, New tracking position
10.73340, 155.212,  65.570, New tracking position
10.75007, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
10.75009, 145.000,  77.000, New tracking position
10.76673, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
10.76675, 145.000, -14.000, New tracking position
10.78340, 156.803,  65.781, Back to the Sun
10.78342, 156.803,  65.781, New tracking position
10.80009, 157.338,  65.848, New tracking position
10.81675, 157.876,  65.914, New tracking position
10.83342, 158.416,  65.979, New tracking position
10.85008, 158.958,  66.042, New tracking position
10.86675, 159.503,  66.103, New tracking position
10.88342, 160.051,  66.163, New tracking position
10.90009, 160.600,  66.221, New tracking position
10.91677, 161.152,  66.278, New tracking position
10.93345, 161.706,  66.333, New tracking position
10.95013, 162.263,  66.386, New tracking position
10.96679, 162.821,  66.438, New tracking position
10.98347, 163.382,  66.488, New tracking position
10.98419, 161.982,  65.088, New scanning59 position
10.98481, 162.682,  65.088, New scanning59 position
10.98543, 163.382,  65.088, New scanning59 position
10.98605, 164.082,  65.088, New scanning59 position
10.98667, 164.782,  65.088, New scanning59 position
10.98729, 164.782,  65.788, New scanning59 position
10.98791, 164.082,  65.788, New scanning59 position
10.98853, 163.382,  65.788, New scanning59 position
10.98915, 162.682,  65.788, New scanning59 position
10.98977, 161.982,  65.788, New scanning59 position
10.99039, 161.982,  66.488, New scanning59 position
10.99102, 162.682,  66.488, New scanning59 position
10.99164, 163.382,  66.488, New scanning59 position
10.99226, 164.082,  66.488, New scanning59 position
10.99288, 164.782,  66.488, New scanning59 position
10.99350, 164.782,  67.188, New scanning59 position
10.99412, 164.082,  67.188, New scanning59 position
10.99474, 163.382,  67.188, New scanning59 position
10.99536, 162.682,  67.188, New scanning59 position
10.99598, 161.982,  67.188, New scanning59 position
10.99660, 161.982,  67.888, New scanning59 position
10.99722, 162.682,  67.888, New scanning59 position
10.99784, 163.382,  67.888, New scanning59 position
10.99846, 164.082,  67.888, New scanning59 position
10.99908, 164.782,  67.888, New scanning59 position
10.99917, 163.382,  66.488, End of the scan59. Back to the Sun
11.00014, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
11.00016, 145.000,  77.000, New tracking position
11.01680, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
11.01682, 145.000, -14.000, New tracking position
11.03348, 165.075,  66.629, Back to the Sun
11.03350, 165.075,  66.629, New tracking position
11.05018, 165.643,  66.673, New tracking position
11.06684, 166.213,  66.715, New tracking position
11.08352, 166.785,  66.756, New tracking position
11.10018, 167.358,  66.794, New tracking position
11.11685, 167.933,  66.831, New tracking position
11.13352, 168.510,  66.867, New tracking position
11.15019, 169.088,  66.900, New tracking position
11.16688, 169.667,  66.932, New tracking position
11.18355, 170.248,  66.962, New tracking position
11.20022, 170.830,  66.991, New tracking position
11.21689, 171.413,  67.017, New tracking position
11.23356, 171.997,  67.042, New tracking position
11.25022, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
11.25024, 145.000,  77.000, New tracking position
11.26689, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
11.26691, 145.000, -14.000, New tracking position
11.28356, 173.756,  67.107, Back to the Sun
11.28358, 173.756,  67.107, New tracking position
11.30024, 174.345,  67.124, New tracking position
11.31691, 174.933,  67.141, New tracking position
11.33358, 175.523,  67.155, New tracking position
11.35024, 176.113,  67.168, New tracking position
11.36691, 176.704,  67.178, New tracking position
11.38357, 177.295,  67.187, New tracking position
11.40024, 177.886,  67.195, New tracking position
11.41691, 178.478,  67.200, New tracking position
11.43358, 179.070,  67.204, New tracking position
11.45025, 179.662,  67.206, New tracking position
11.46692, 180.254,  67.206, New tracking position
11.48359, 180.846,  67.204, New tracking position
11.50024, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
11.50026, 145.000,  77.000, New tracking position
11.51691, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
11.51693, 145.000, -14.000, New tracking position
11.53357, 182.621,  67.188, Back to the Sun
11.53359, 182.621,  67.188, New tracking position
11.55027, 183.213,  67.180, New tracking position
11.56694, 183.803,  67.169, New tracking position
11.58361, 184.394,  67.157, New tracking position
11.60027, 184.983,  67.142, New tracking position
11.61694, 185.572,  67.126, New tracking position
11.63362, 186.160,  67.109, New tracking position
11.65028, 186.748,  67.089, New tracking position
11.66695, 187.334,  67.068, New tracking position
11.68362, 187.920,  67.045, New tracking position
11.70029, 188.504,  67.020, New tracking position
11.71696, 189.087,  66.994, New tracking position
11.73362, 189.670,  66.966, New tracking position
11.75027, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
11.75029, 145.000,  77.000, New tracking position
11.76694, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
11.76696, 145.000, -14.000, New tracking position
11.78360, 191.408,  66.871, Back to the Sun
11.78362, 191.408,  66.871, New tracking position
11.80029, 191.985,  66.836, New tracking position
11.81697, 192.570,  66.798, New tracking position
11.83364, 193.143,  66.760, New tracking position
11.85031, 193.715,  66.719, New tracking position
11.86698, 194.285,  66.677, New tracking position
11.88366, 194.854,  66.634, New tracking position
11.90032, 195.420,  66.589, New tracking position
11.91698, 195.985,  66.542, New tracking position
11.93365, 196.548,  66.493, New tracking position
11.95032, 197.108,  66.443, New tracking position
11.96698, 197.667,  66.391, New tracking position
11.98365, 198.223,  66.338, New tracking position
11.98437, 196.823,  64.938, New scanning59 position
11.98499, 197.523,  64.938, New scanning59 position
11.98562, 198.223,  64.938, New scanning59 position
11.98624, 198.923,  64.938, New scanning59 position
11.98686, 199.623,  64.938, New scanning59 position
11.98748, 199.623,  65.638, New scanning59 position
11.98810, 198.923,  65.638, New scanning59 position
11.98872, 198.223,  65.638, New scanning59 position
11.98934, 197.523,  65.638, New scanning59 position
11.98996, 196.823,  65.638, New scanning59 position
11.99058, 196.823,  66.338, New scanning59 position
11.99120, 197.523,  66.338, New scanning59 position
11.99182, 198.223,  66.338, New scanning59 position
11.99244, 198.923,  66.338, New scanning59 position
11.99306, 199.623,  66.338, New scanning59 position
11.99368, 199.623,  67.038, New scanning59 position
11.99430, 198.923,  67.038, New scanning59 position
11.99492, 198.223,  67.038, New scanning59 position
11.99554, 197.523,  67.038, New scanning59 position
11.99616, 196.823,  67.038, New scanning59 position
11.99678, 196.823,  67.738, New scanning59 position
11.99740, 197.523,  67.738, New scanning59 position
11.99803, 198.223,  67.738, New scanning59 position
11.99865, 198.923,  67.738, New scanning59 position
11.99927, 199.623,  67.738, New scanning59 position
11.99935, 198.223,  66.338, End of the scan59. Back to the Sun
12.00030, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
12.00032, 145.000,  77.000, New tracking position
12.01697, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
12.01699, 145.000, -14.000, New tracking position
12.03363, 199.880,  66.169, Back to the Sun
12.03365, 199.880,  66.169, New tracking position
12.05032, 200.427,  66.109, New tracking position
12.06699, 200.973,  66.048, New tracking position
12.08365, 201.516,  65.985, New tracking position
12.10033, 202.056,  65.921, New tracking position
12.11700, 202.594,  65.855, New tracking position
12.13340, 203.120,  65.789, New tracking position
12.15007, 203.653,  65.720, New tracking position
12.16674, 204.184,  65.650, New tracking position
12.18340, 204.712,  65.578, New tracking position
12.20007, 205.237,  65.505, New tracking position
12.21674, 205.759,  65.431, New tracking position
12.23341, 206.279,  65.355, New tracking position
12.25006, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
12.25008, 145.000,  77.000, New tracking position
