DiSEqC radio telescope tracker
Author: Christian Monstein, HB9SCT
Version: 2023-04-27

TIME [UT], Azimuth[deg], Elevation[deg], Message
 8.01698, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
 8.01699, 145.000, -14.000, New tracking position
 8.03366, 105.961,  41.565, Back to the Sun
 8.03368,  77.439, -18.927, Rotor position possibly out of range
 8.03368, 105.961,  41.565, Sun position possibly out of range
 8.05010,  77.220, -18.764, Rotor position possibly out of range
 8.05010, 106.180,  41.728, Sun position possibly out of range
 8.06678, 106.404,  41.895, New tracking position
 8.08346, 106.628,  42.061, New tracking position
 8.10015, 106.854,  42.226, New tracking position
 8.11685, 107.080,  42.392, New tracking position
 8.13355, 107.307,  42.557, New tracking position
 8.15024, 107.535,  42.723, New tracking position
 8.16693, 107.764,  42.888, New tracking position
 8.18364, 107.997,  43.055, New tracking position
 8.20031, 108.228,  43.220, New tracking position
 8.21674, 108.455,  43.381, New tracking position
 8.23341, 108.688,  43.545, New tracking position
 8.25009, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
 8.25010, 145.000,  77.000, New tracking position
 8.26675, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
 8.26677, 145.000, -14.000, New tracking position
 8.28345, 109.391,  44.036, Back to the Sun
 8.28347, 109.391,  44.036, New tracking position
 8.30015, 109.627,  44.200, New tracking position
 8.31686, 109.864,  44.363, New tracking position
 8.33356, 110.102,  44.525, New tracking position
 8.35025, 110.342,  44.688, New tracking position
 8.36693, 110.582,  44.850, New tracking position
 8.38362, 110.823,  45.012, New tracking position
 8.40030, 111.069,  45.176, New tracking position
 8.41698, 111.313,  45.338, New tracking position
 8.43366, 111.557,  45.499, New tracking position
 8.45033, 111.803,  45.660, New tracking position
 8.46674, 112.045,  45.818, New tracking position
 8.48342, 112.293,  45.978, New tracking position
 8.50010, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
 8.50012, 145.000,  77.000, New tracking position
 8.51679, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
 8.51681, 145.000, -14.000, New tracking position
 8.53347, 113.042,  46.457, Back to the Sun
 8.53349, 113.042,  46.457, New tracking position
 8.55017, 113.294,  46.617, New tracking position
 8.56686, 113.547,  46.776, New tracking position
 8.58355, 113.801,  46.934, New tracking position
 8.60022, 114.057,  47.092, New tracking position
 8.61691, 114.314,  47.250, New tracking position
 8.63361, 114.571,  47.408, New tracking position
 8.65030, 114.835,  47.568, New tracking position
 8.66699, 115.095,  47.725, New tracking position
 8.68341, 115.352,  47.879, New tracking position
 8.70009, 115.615,  48.035, New tracking position
 8.71678, 115.879,  48.191, New tracking position
 8.73348, 116.144,  48.347, New tracking position
 8.75015, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
 8.75017, 145.000,  77.000, New tracking position
 8.76684, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
 8.76686, 145.000, -14.000, New tracking position
 8.78352, 116.948,  48.812, Back to the Sun
 8.78354, 116.948,  48.812, New tracking position
 8.80024, 117.219,  48.966, New tracking position
 8.81694, 117.490,  49.120, New tracking position
 8.83364, 117.768,  49.276, New tracking position
 8.85033, 118.043,  49.429, New tracking position
 8.86700, 118.318,  49.581, New tracking position
 8.88341, 118.591,  49.731, New tracking position
 8.90010, 118.870,  49.883, New tracking position
 8.91679, 119.150,  50.034, New tracking position
 8.93348, 119.431,  50.185, New tracking position
 8.95016, 119.714,  50.336, New tracking position
 8.96684, 119.999,  50.486, New tracking position
 8.96757, 117.999,  51.886, New scanning59 position
 8.96819, 117.999,  51.186, New scanning59 position
 8.96881, 117.999,  50.486, New scanning59 position
 8.96943, 117.999,  49.786, New scanning59 position
 8.97005, 117.999,  49.086, New scanning59 position
 8.97067, 118.499,  49.086, New scanning59 position
 8.97129, 118.499,  49.786, New scanning59 position
 8.97191, 118.499,  50.486, New scanning59 position
 8.97253, 118.499,  51.186, New scanning59 position
 8.97315, 118.499,  51.886, New scanning59 position
 8.97377, 118.999,  51.886, New scanning59 position
 8.97439, 118.999,  51.186, New scanning59 position
 8.97501, 118.999,  50.486, New scanning59 position
 8.97563, 118.999,  49.786, New scanning59 position
 8.97625, 118.999,  49.086, New scanning59 position
 8.97688, 119.499,  49.086, New scanning59 position
 8.97750, 119.499,  49.786, New scanning59 position
 8.97812, 119.499,  50.486, New scanning59 position
 8.97874, 119.499,  51.186, New scanning59 position
 8.97936, 119.499,  51.886, New scanning59 position
 8.97998, 119.999,  51.886, New scanning59 position
 8.98060, 119.999,  51.186, New scanning59 position
 8.98122, 119.999,  50.486, New scanning59 position
 8.98184, 119.999,  49.786, New scanning59 position
 8.98246, 119.999,  49.086, New scanning59 position
 8.98308, 120.499,  49.086, New scanning59 position
 8.98370, 120.499,  49.786, New scanning59 position
 8.98432, 120.499,  50.486, New scanning59 position
 8.98494, 120.499,  51.186, New scanning59 position
 8.98556, 120.499,  51.886, New scanning59 position
 8.98618, 120.999,  51.886, New scanning59 position
 8.98680, 120.999,  51.186, New scanning59 position
 8.98742, 120.999,  50.486, New scanning59 position
 8.98805, 120.999,  49.786, New scanning59 position
 8.98867, 120.999,  49.086, New scanning59 position
 8.98929, 121.499,  49.086, New scanning59 position
 8.98991, 121.499,  49.786, New scanning59 position
 8.99053, 121.499,  50.486, New scanning59 position
 8.99115, 121.499,  51.186, New scanning59 position
 8.99177, 121.499,  51.886, New scanning59 position
 8.99239, 121.999,  51.886, New scanning59 position
 8.99301, 121.999,  51.186, New scanning59 position
 8.99363, 121.999,  50.486, New scanning59 position
 8.99425, 121.999,  49.786, New scanning59 position
 8.99487, 121.999,  49.086, New scanning59 position
 8.99496, 119.999,  50.486, End of the scan59. Back to the Sun
 9.00020, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
 9.00022, 145.000,  77.000, New tracking position
 9.01689, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
 9.01691, 145.000, -14.000, New tracking position
 9.03358, 121.151,  51.083, Back to the Sun
 9.03360, 121.151,  51.083, New tracking position
 9.05028, 121.443,  51.231, New tracking position
 9.06696, 121.736,  51.378, New tracking position
 9.08364, 122.036,  51.528, New tracking position
 9.10032, 122.332,  51.674, New tracking position
 9.11699, 122.631,  51.820, New tracking position
 9.13340, 122.925,  51.963, New tracking position
 9.15007, 123.226,  52.109, New tracking position
 9.16676, 123.529,  52.253, New tracking position
 9.18345, 123.834,  52.397, New tracking position
 9.20014, 124.140,  52.541, New tracking position
 9.21684, 124.448,  52.684, New tracking position
 9.23351, 124.757,  52.827, New tracking position
 9.25019, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
 9.25020, 145.000,  77.000, New tracking position
 9.26688, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
 9.26690, 145.000, -14.000, New tracking position
 9.28358, 125.696,  53.251, Back to the Sun
 9.28359, 125.696,  53.251, New tracking position
 9.30029, 126.012,  53.391, New tracking position
 9.31698, 126.335,  53.533, New tracking position
 9.33368, 126.655,  53.673, New tracking position
 9.35008, 126.971,  53.809, New tracking position
 9.36676, 127.295,  53.947, New tracking position
 9.38344, 127.620,  54.085, New tracking position
 9.40013, 127.947,  54.222, New tracking position
 9.41682, 128.276,  54.358, New tracking position
 9.43351, 128.606,  54.493, New tracking position
 9.45021, 128.939,  54.629, New tracking position
 9.46688, 129.273,  54.763, New tracking position
 9.48358, 129.609,  54.897, New tracking position
 9.50026, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
 9.50028, 145.000,  77.000, New tracking position
 9.51695, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
 9.51696, 145.000, -14.000, New tracking position
 9.53364, 130.635,  55.296, Back to the Sun
 9.53366, 130.635,  55.296, New tracking position
 9.55008, 130.973,  55.425, New tracking position
 9.56677, 131.319,  55.556, New tracking position
 9.58345, 131.667,  55.685, New tracking position
 9.60014, 132.017,  55.814, New tracking position
 9.61683, 132.368,  55.943, New tracking position
 9.63352, 132.722,  56.070, New tracking position
 9.65020, 133.078,  56.197, New tracking position
 9.66689, 133.436,  56.324, New tracking position
 9.68360, 133.795,  56.449, New tracking position
 9.70028, 134.157,  56.574, New tracking position
 9.71696, 134.527,  56.700, New tracking position
 9.73363, 134.893,  56.823, New tracking position
 9.75029, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
 9.75031, 145.000,  77.000, New tracking position
 9.76697, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
 9.76699, 145.000, -14.000, New tracking position
 9.78365, 136.004,  57.187, Back to the Sun
 9.78367, 136.004,  57.187, New tracking position
 9.80035, 136.378,  57.307, New tracking position
 9.81675, 136.748,  57.424, New tracking position
 9.83344, 137.127,  57.543, New tracking position
 9.85012, 137.507,  57.660, New tracking position
 9.86679, 137.890,  57.777, New tracking position
 9.88348, 138.275,  57.892, New tracking position
 9.90017, 138.662,  58.007, New tracking position
 9.91685, 139.052,  58.121, New tracking position
 9.93355, 139.443,  58.234, New tracking position
 9.95024, 139.837,  58.347, New tracking position
 9.96693, 140.233,  58.458, New tracking position
 9.96766, 138.233,  59.858, New scanning59 position
 9.96828, 138.233,  59.158, New scanning59 position
 9.96890, 138.233,  58.458, New scanning59 position
 9.96952, 138.233,  57.758, New scanning59 position
 9.97014, 138.233,  57.058, New scanning59 position
 9.97076, 138.733,  57.058, New scanning59 position
 9.97138, 138.733,  57.758, New scanning59 position
 9.97200, 138.733,  58.458, New scanning59 position
 9.97262, 138.733,  59.158, New scanning59 position
 9.97324, 138.733,  59.858, New scanning59 position
 9.97386, 139.233,  59.858, New scanning59 position
 9.97448, 139.233,  59.158, New scanning59 position
 9.97510, 139.233,  58.458, New scanning59 position
 9.97572, 139.233,  57.758, New scanning59 position
 9.97634, 139.233,  57.058, New scanning59 position
 9.97696, 139.733,  57.058, New scanning59 position
 9.97758, 139.733,  57.758, New scanning59 position
 9.97820, 139.733,  58.458, New scanning59 position
 9.97883, 139.733,  59.158, New scanning59 position
 9.97945, 139.733,  59.858, New scanning59 position
 9.98007, 140.233,  59.858, New scanning59 position
 9.98069, 140.233,  59.158, New scanning59 position
 9.98131, 140.233,  58.458, New scanning59 position
 9.98193, 140.233,  57.758, New scanning59 position
 9.98255, 140.233,  57.058, New scanning59 position
 9.98317, 140.733,  57.058, New scanning59 position
 9.98379, 140.733,  57.758, New scanning59 position
 9.98441, 140.733,  58.458, New scanning59 position
 9.98503, 140.733,  59.158, New scanning59 position
 9.98565, 140.733,  59.858, New scanning59 position
 9.98627, 141.233,  59.858, New scanning59 position
 9.98689, 141.233,  59.158, New scanning59 position
 9.98751, 141.233,  58.458, New scanning59 position
 9.98813, 141.233,  57.758, New scanning59 position
 9.98875, 141.233,  57.058, New scanning59 position
 9.98937, 141.733,  57.058, New scanning59 position
 9.98999, 141.733,  57.758, New scanning59 position
 9.99062, 141.733,  58.458, New scanning59 position
 9.99124, 141.733,  59.158, New scanning59 position
 9.99186, 141.733,  59.858, New scanning59 position
 9.99248, 142.233,  59.858, New scanning59 position
 9.99310, 142.233,  59.158, New scanning59 position
 9.99372, 142.233,  58.458, New scanning59 position
 9.99434, 142.233,  57.758, New scanning59 position
 9.99496, 142.233,  57.058, New scanning59 position
 9.99505, 140.233,  58.458, End of the scan59. Back to the Sun
10.00031, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
10.00033, 145.000,  77.000, New tracking position
10.01698, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
10.01700, 145.000, -14.000, New tracking position
10.03339, 141.838,  58.894, Back to the Sun
10.03341, 141.838,  58.894, New tracking position
10.05009, 142.245,  59.000, New tracking position
10.06678, 142.654,  59.106, New tracking position
10.08349, 143.065,  59.211, New tracking position
10.10018, 143.479,  59.314, New tracking position
10.11687, 143.894,  59.417, New tracking position
10.13356, 144.312,  59.518, New tracking position
10.15027, 144.732,  59.619, New tracking position
10.16696, 145.155,  59.719, New tracking position
10.18363, 145.586,  59.819, New tracking position
10.20033, 146.013,  59.916, New tracking position
10.21674, 146.435,  60.011, New tracking position
10.23341, 146.866,  60.106, New tracking position
10.25011, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
10.25012, 145.000,  77.000, New tracking position
10.26680, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
10.26681, 145.000, -14.000, New tracking position
10.28348, 148.173,  60.385, Back to the Sun
10.28350, 148.173,  60.385, New tracking position
10.30018, 148.613,  60.476, New tracking position
10.31688, 149.055,  60.566, New tracking position
10.33357, 149.500,  60.654, New tracking position
10.35026, 149.946,  60.742, New tracking position
10.36695, 150.395,  60.828, New tracking position
10.38366, 150.853,  60.915, New tracking position
10.40034, 151.306,  60.998, New tracking position
10.41675, 151.754,  61.080, New tracking position
10.43345, 152.211,  61.161, New tracking position
10.45013, 152.671,  61.241, New tracking position
10.46683, 153.132,  61.320, New tracking position
10.48352, 153.595,  61.398, New tracking position
10.50019, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
10.50021, 145.000,  77.000, New tracking position
10.51687, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
10.51689, 145.000, -14.000, New tracking position
10.53355, 154.998,  61.624, Back to the Sun
10.53357, 154.998,  61.624, New tracking position
10.55025, 155.470,  61.696, New tracking position
10.56695, 155.943,  61.768, New tracking position
10.58364, 156.427,  61.839, New tracking position
10.60033, 156.905,  61.907, New tracking position
10.61700, 157.384,  61.975, New tracking position
10.63343, 157.857,  62.040, New tracking position
10.65012, 158.340,  62.104, New tracking position
10.66680, 158.825,  62.168, New tracking position
10.68350, 159.312,  62.230, New tracking position
10.70020, 159.801,  62.290, New tracking position
10.71688, 160.291,  62.350, New tracking position
10.73357, 160.783,  62.407, New tracking position
10.75025, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
10.75027, 145.000,  77.000, New tracking position
10.76694, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
10.76696, 145.000, -14.000, New tracking position
10.78361, 162.270,  62.572, Back to the Sun
10.78363, 162.270,  62.572, New tracking position
10.80032, 162.777,  62.625, New tracking position
10.81700, 163.277,  62.676, New tracking position
10.83341, 163.771,  62.724, New tracking position
10.85011, 164.274,  62.772, New tracking position
10.86681, 164.779,  62.819, New tracking position
10.88350, 165.285,  62.863, New tracking position
10.90018, 165.793,  62.907, New tracking position
10.91685, 166.301,  62.949, New tracking position
10.93353, 166.812,  62.989, New tracking position
10.95021, 167.323,  63.028, New tracking position
10.96690, 167.836,  63.065, New tracking position
10.96762, 165.836,  64.465, New scanning59 position
10.96824, 165.836,  63.765, New scanning59 position
10.96886, 165.836,  63.065, New scanning59 position
10.96948, 165.836,  62.365, New scanning59 position
10.97010, 165.836,  61.665, New scanning59 position
10.97072, 166.336,  61.665, New scanning59 position
10.97134, 166.336,  62.365, New scanning59 position
10.97196, 166.336,  63.065, New scanning59 position
10.97258, 166.336,  63.765, New scanning59 position
10.97320, 166.336,  64.465, New scanning59 position
10.97382, 166.836,  64.465, New scanning59 position
10.97444, 166.836,  63.765, New scanning59 position
10.97507, 166.836,  63.065, New scanning59 position
10.97569, 166.836,  62.365, New scanning59 position
10.97631, 166.836,  61.665, New scanning59 position
10.97693, 167.336,  61.665, New scanning59 position
10.97755, 167.336,  62.365, New scanning59 position
10.97817, 167.336,  63.065, New scanning59 position
10.97879, 167.336,  63.765, New scanning59 position
10.97941, 167.336,  64.465, New scanning59 position
10.98003, 167.836,  64.465, New scanning59 position
10.98065, 167.836,  63.765, New scanning59 position
10.98127, 167.836,  63.065, New scanning59 position
10.98189, 167.836,  62.365, New scanning59 position
10.98251, 167.836,  61.665, New scanning59 position
10.98313, 168.336,  61.665, New scanning59 position
10.98375, 168.336,  62.365, New scanning59 position
10.98437, 168.336,  63.065, New scanning59 position
10.98499, 168.336,  63.765, New scanning59 position
10.98561, 168.336,  64.465, New scanning59 position
10.98623, 168.836,  64.465, New scanning59 position
10.98686, 168.836,  63.765, New scanning59 position
10.98748, 168.836,  63.065, New scanning59 position
10.98810, 168.836,  62.365, New scanning59 position
10.98872, 168.836,  61.665, New scanning59 position
10.98934, 169.336,  61.665, New scanning59 position
10.98996, 169.336,  62.365, New scanning59 position
10.99058, 169.336,  63.065, New scanning59 position
10.99120, 169.336,  63.765, New scanning59 position
10.99182, 169.336,  64.465, New scanning59 position
10.99244, 169.836,  64.465, New scanning59 position
10.99306, 169.836,  63.765, New scanning59 position
10.99368, 169.836,  63.065, New scanning59 position
10.99430, 169.836,  62.365, New scanning59 position
10.99492, 169.836,  61.665, New scanning59 position
10.99501, 167.836,  63.065, End of the scan59. Back to the Sun
11.00025, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
11.00026, 145.000,  77.000, New tracking position
11.01693, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
11.01695, 145.000, -14.000, New tracking position
11.03361, 169.906,  63.200, Back to the Sun
11.03363, 169.906,  63.200, New tracking position
11.05033, 170.425,  63.230, New tracking position
11.06701, 170.944,  63.258, New tracking position
11.08342, 171.455,  63.284, New tracking position
11.10010, 171.976,  63.309, New tracking position
11.11676, 172.497,  63.333, New tracking position
11.13348, 173.020,  63.355, New tracking position
11.15017, 173.543,  63.375, New tracking position
11.16685, 174.066,  63.394, New tracking position
11.18353, 174.591,  63.411, New tracking position
11.20023, 175.115,  63.427, New tracking position
11.21691, 175.641,  63.441, New tracking position
11.23360, 176.166,  63.453, New tracking position
11.25027, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
11.25029, 145.000,  77.000, New tracking position
11.26695, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
11.26697, 145.000, -14.000, New tracking position
11.28363, 177.755,  63.482, Back to the Sun
11.28364, 177.755,  63.482, New tracking position
11.30008, 178.273,  63.488, New tracking position
11.31676, 178.800,  63.492, New tracking position
11.33345, 179.327,  63.495, New tracking position
11.35014, 179.855,  63.497, New tracking position
11.36685, 180.382,  63.496, New tracking position
11.38353, 180.910,  63.495, New tracking position
11.40022, 181.437,  63.491, New tracking position
11.41690, 181.964,  63.486, New tracking position
11.43358, 182.491,  63.480, New tracking position
11.45027, 183.018,  63.471, New tracking position
11.46696, 183.544,  63.462, New tracking position
11.48364, 184.079,  63.450, New tracking position
11.50032, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
11.50033, 145.000,  77.000, New tracking position
11.51699, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
11.51700, 145.000, -14.000, New tracking position
11.53340, 185.646,  63.407, Back to the Sun
11.53342, 185.646,  63.407, New tracking position
11.55010, 186.170,  63.389, New tracking position
11.56679, 186.693,  63.370, New tracking position
11.58346, 187.216,  63.349, New tracking position
11.60014, 187.738,  63.327, New tracking position
11.61681, 188.260,  63.303, New tracking position
11.63350, 188.780,  63.277, New tracking position
11.65018, 189.300,  63.250, New tracking position
11.66687, 189.819,  63.222, New tracking position
11.68356, 190.337,  63.192, New tracking position
11.70025, 190.853,  63.160, New tracking position
11.71695, 191.369,  63.127, New tracking position
11.73363, 191.892,  63.091, New tracking position
11.75031, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
11.75033, 145.000,  77.000, New tracking position
11.76699, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
11.76701, 145.000, -14.000, New tracking position
11.78343, 193.421,  62.979, Back to the Sun
11.78345, 193.421,  62.979, New tracking position
11.80013, 193.931,  62.938, New tracking position
11.81682, 194.439,  62.896, New tracking position
11.83351, 194.946,  62.852, New tracking position
11.85021, 195.452,  62.807, New tracking position
11.86690, 195.957,  62.760, New tracking position
11.88358, 196.459,  62.712, New tracking position
11.90028, 196.961,  62.662, New tracking position
11.91696, 197.461,  62.611, New tracking position
11.93364, 197.967,  62.558, New tracking position
11.95032, 198.464,  62.504, New tracking position
11.96700, 198.959,  62.448, New tracking position
11.96772, 196.959,  63.848, New scanning59 position
11.96834, 196.959,  63.148, New scanning59 position
11.96896, 196.959,  62.448, New scanning59 position
11.96958, 196.959,  61.748, New scanning59 position
11.97020, 196.959,  61.048, New scanning59 position
11.97082, 197.459,  61.048, New scanning59 position
11.97144, 197.459,  61.748, New scanning59 position
11.97206, 197.459,  62.448, New scanning59 position
11.97268, 197.459,  63.148, New scanning59 position
11.97330, 197.459,  63.848, New scanning59 position
11.97392, 197.959,  63.848, New scanning59 position
11.97454, 197.959,  63.148, New scanning59 position
11.97517, 197.959,  62.448, New scanning59 position
11.97579, 197.959,  61.748, New scanning59 position
11.97641, 197.959,  61.048, New scanning59 position
11.97703, 198.459,  61.048, New scanning59 position
11.97765, 198.459,  61.748, New scanning59 position
11.97827, 198.459,  62.448, New scanning59 position
11.97889, 198.459,  63.148, New scanning59 position
11.97951, 198.459,  63.848, New scanning59 position
11.98013, 198.959,  63.848, New scanning59 position
11.98075, 198.959,  63.148, New scanning59 position
