DiSEqC radio telescope tracker
Author: Christian Monstein, HB9SCT
Version: 2023-04-27

TIME [UT], Azimuth[deg], Elevation[deg], Message
 7.00000, 186.300,  60.500, Reference positions.

 7.00010, 145.000,  77.000, New tracking position
 7.01676, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
 7.01678, 145.000, -14.000, New tracking position
 7.03342,  89.795,  33.107, Back to the Sun
 7.03345,  89.795,  33.107, New tracking position
 7.05012,  81.116, -27.212, Rotor position possibly out of range
 7.05012,  89.975,  33.280, Sun position possibly out of range
 7.06678,  84.117, -27.039, Rotor position possibly out of range
 7.06678,  90.155,  33.453, Sun position possibly out of range
 7.08345,  85.349, -26.866, Rotor position possibly out of range
 7.08345,  90.336,  33.626, Sun position possibly out of range
 7.10012,  85.936, -26.693, Rotor position possibly out of range
 7.10012,  90.517,  33.799, Sun position possibly out of range
 7.11678,  86.212, -26.520, Rotor position possibly out of range
 7.11678,  90.699,  33.972, Sun position possibly out of range
 7.13345,  86.309, -26.347, Rotor position possibly out of range
 7.13345,  90.881,  34.145, Sun position possibly out of range
 7.15012,  86.287, -26.174, Rotor position possibly out of range
 7.15012,  91.063,  34.318, Sun position possibly out of range
 7.16679,  86.175, -26.001, Rotor position possibly out of range
 7.16679,  91.246,  34.490, Sun position possibly out of range
 7.18345,  85.983, -25.828, Rotor position possibly out of range
 7.18345,  91.429,  34.663, Sun position possibly out of range
 7.20013,  85.711, -25.655, Rotor position possibly out of range
 7.20013,  91.612,  34.836, Sun position possibly out of range
 7.21682,  85.343, -25.482, Rotor position possibly out of range
 7.21682,  91.796,  35.009, Sun position possibly out of range
 7.23348,  84.847, -25.309, Rotor position possibly out of range
 7.23348,  91.981,  35.182, Sun position possibly out of range
 7.25012, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
 7.25014, 145.000,  77.000, New tracking position
 7.26679, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
 7.26681, 145.000, -14.000, New tracking position
 7.28346,  92.536,  35.701, Back to the Sun
 7.28348,  81.259, -24.791, Rotor position possibly out of range
 7.28348,  92.536,  35.701, Sun position possibly out of range
 7.30015,  77.071, -24.619, Rotor position possibly out of range
 7.30015,  92.722,  35.873, Sun position possibly out of range
 7.31681,  92.909,  36.046, New tracking position
 7.33349, 115.337, -24.270, Rotor position possibly out of range
 7.33349,  93.096,  36.219, Sun position possibly out of range
 7.35015,  96.603, -24.099, Rotor position possibly out of range
 7.35015,  93.283,  36.392, Sun position possibly out of range
 7.36682,  92.622, -23.926, Rotor position possibly out of range
 7.36682,  93.471,  36.564, Sun position possibly out of range
 7.38348,  90.842, -23.754, Rotor position possibly out of range
 7.38348,  93.659,  36.737, Sun position possibly out of range
 7.40015,  89.807, -23.581, Rotor position possibly out of range
 7.40015,  93.848,  36.910, Sun position possibly out of range
 7.41683,  89.118, -23.409, Rotor position possibly out of range
 7.41683,  94.037,  37.082, Sun position possibly out of range
 7.43351,  88.623, -23.236, Rotor position possibly out of range
 7.43351,  94.227,  37.255, Sun position possibly out of range
 7.45018,  88.254, -23.064, Rotor position possibly out of range
 7.45018,  94.417,  37.427, Sun position possibly out of range
 7.46685,  87.978, -22.891, Rotor position possibly out of range
 7.46685,  94.608,  37.600, Sun position possibly out of range
 7.48352,  87.781, -22.719, Rotor position possibly out of range
 7.48352,  94.799,  37.772, Sun position possibly out of range
 7.50017, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
 7.50019, 145.000,  77.000, New tracking position
 7.51684, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
 7.51686, 145.000, -14.000, New tracking position
 7.53351,  95.376,  38.289, Back to the Sun
 7.53354,  87.721, -22.202, Rotor position possibly out of range
 7.53354,  95.376,  38.289, Sun position possibly out of range
 7.55020,  87.988, -22.030, Rotor position possibly out of range
 7.55020,  95.569,  38.461, Sun position possibly out of range
 7.56687,  88.566, -21.858, Rotor position possibly out of range
 7.56687,  95.763,  38.633, Sun position possibly out of range
 7.58356,  89.788, -21.685, Rotor position possibly out of range
 7.58356,  95.958,  38.806, Sun position possibly out of range
 7.60022,  92.777, -21.513, Rotor position possibly out of range
 7.60022,  96.153,  38.978, Sun position possibly out of range
 7.61689, 105.082, -21.340, Rotor position possibly out of range
 7.61689,  96.348,  39.150, Sun position possibly out of range
 7.63356,  96.545,  39.321, New tracking position
 7.65023,  96.741,  39.493, New tracking position
 7.66690,  96.939,  39.665, New tracking position
 7.68357,  78.071, -20.655, Rotor position possibly out of range
 7.68357,  97.137,  39.837, Sun position possibly out of range
 7.70025,  78.842, -20.484, Rotor position possibly out of range
 7.70025,  97.335,  40.008, Sun position possibly out of range
 7.71692,  79.206, -20.312, Rotor position possibly out of range
 7.71692,  97.534,  40.180, Sun position possibly out of range
 7.73359,  79.350, -20.141, Rotor position possibly out of range
 7.73359,  97.734,  40.351, Sun position possibly out of range
 7.75023, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
 7.75025, 145.000,  77.000, New tracking position
 7.76690, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
 7.76692, 145.000, -14.000, New tracking position
 7.78357,  98.337,  40.865, Back to the Sun
 7.78359,  79.089, -19.627, Rotor position possibly out of range
 7.78359,  98.337,  40.865, Sun position possibly out of range
 7.80026,  78.837, -19.456, Rotor position possibly out of range
 7.80026,  98.539,  41.036, Sun position possibly out of range
 7.81692,  78.501, -19.285, Rotor position possibly out of range
 7.81692,  98.742,  41.208, Sun position possibly out of range
 7.83359,  78.057, -19.114, Rotor position possibly out of range
 7.83359,  98.946,  41.378, Sun position possibly out of range
 7.85027,  77.460, -18.943, Rotor position possibly out of range
 7.85027,  99.150,  41.549, Sun position possibly out of range
 7.86693,  99.356,  41.720, New tracking position
 7.88360,  99.561,  41.891, New tracking position
 7.90026,  99.768,  42.061, New tracking position
 7.91693,  99.975,  42.232, New tracking position
 7.93362,-195.273, -18.117, Rotor position possibly out of range
 7.93362, 100.183,  42.402, Sun position possibly out of range
 7.95028,  95.674, -17.918, Rotor position possibly out of range
 7.95028, 100.391,  42.572, Sun position possibly out of range
 7.96695,  87.318, -17.749, Rotor position possibly out of range
 7.96695, 100.601,  42.743, Sun position possibly out of range
 7.98362,  84.547, -17.579, Rotor position possibly out of range
 7.98362, 100.811,  42.913, Sun position possibly out of range
 8.00026, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
 8.00028, 145.000,  77.000, New tracking position
 8.01693, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
 8.01695, 145.000, -14.000, New tracking position
 8.03359, 101.446,  43.422, Back to the Sun
 8.03362,  81.593, -17.070, Rotor position possibly out of range
 8.03362, 101.446,  43.422, Sun position possibly out of range
 8.05029,  81.125, -16.901, Rotor position possibly out of range
 8.05029, 101.659,  43.591, Sun position possibly out of range
 8.06696,  80.765, -16.731, Rotor position possibly out of range
 8.06696, 101.873,  43.761, Sun position possibly out of range
 8.08364,  80.485, -16.559, Rotor position possibly out of range
 8.08364, 102.091,  43.933, Sun position possibly out of range
 8.10031,  80.285, -16.390, Rotor position possibly out of range
 8.10031, 102.307,  44.102, Sun position possibly out of range
 8.11698,  80.161, -16.221, Rotor position possibly out of range
 8.11698, 102.523,  44.271, Sun position possibly out of range
 8.13365,  80.128, -16.052, Rotor position possibly out of range
 8.13365, 102.741,  44.440, Sun position possibly out of range
 8.15033,  80.217, -15.884, Rotor position possibly out of range
 8.15033, 102.959,  44.608, Sun position possibly out of range
 8.16699,  80.496, -15.715, Rotor position possibly out of range
 8.16699, 103.178,  44.777, Sun position possibly out of range
 8.18367,  81.109, -15.547, Rotor position possibly out of range
 8.18367, 103.398,  44.945, Sun position possibly out of range
 8.20034,  82.430, -15.378, Rotor position possibly out of range
 8.20034, 103.618,  45.114, Sun position possibly out of range
 8.21702,  85.760, -15.210, Rotor position possibly out of range
 8.21702, 103.840,  45.282, Sun position possibly out of range
 8.23341, 100.202, -15.043, Rotor position possibly out of range
 8.23341, 104.059,  45.447, Sun position possibly out of range
 8.25007, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
 8.25009, 145.000,  77.000, New tracking position
 8.26676, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
 8.26678, 145.000, -14.000, New tracking position
 8.28343, 104.732,  45.950, Back to the Sun
 8.28345, 104.732,  45.950, New tracking position
 8.30011, 104.958,  46.117, New tracking position
 8.31678, 105.185,  46.284, New tracking position
 8.33346, 105.414,  46.451, New tracking position
 8.35013, 105.643,  46.618, New tracking position
 8.36680, 105.873,  46.784, New tracking position
 8.38346, 106.104,  46.950, New tracking position
 8.40013, 106.336,  47.117, New tracking position
 8.41680, 106.569,  47.283, New tracking position
 8.43347, 106.804,  47.448, New tracking position
 8.45014, 107.039,  47.614, New tracking position
 8.46681, 107.275,  47.779, New tracking position
 8.48347, 107.513,  47.944, New tracking position
