DiSEqC radio telescope tracker
Author: Christian Monstein, HB9SCT
Version: 2023-04-27

TIME [UT], Azimuth[deg], Elevation[deg], Message
 7.00000, 186.300,  60.500, Reference positions.

 7.00021, 145.000,  77.000, New tracking position
 7.01685, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
 7.01687, 145.000, -14.000, New tracking position
 7.03353,  89.370,  32.822, Back to the Sun
 7.03356,  93.693, -27.669, Rotor position possibly out of range
 7.03356,  89.370,  32.822, Sun position possibly out of range
 7.05023,  93.519, -27.496, Rotor position possibly out of range
 7.05023,  89.549,  32.995, Sun position possibly out of range
 7.06690,  93.346, -27.323, Rotor position possibly out of range
 7.06690,  89.729,  33.168, Sun position possibly out of range
 7.08357,  93.172, -27.150, Rotor position possibly out of range
 7.08357,  89.908,  33.341, Sun position possibly out of range
 7.10023,  92.998, -26.977, Rotor position possibly out of range
 7.10023,  90.089,  33.514, Sun position possibly out of range
 7.11690,  92.823, -26.804, Rotor position possibly out of range
 7.11690,  90.270,  33.686, Sun position possibly out of range
 7.13358,  92.648, -26.631, Rotor position possibly out of range
 7.13358,  90.451,  33.859, Sun position possibly out of range
 7.15024,  92.473, -26.458, Rotor position possibly out of range
 7.15024,  90.632,  34.032, Sun position possibly out of range
 7.16691,  92.298, -26.285, Rotor position possibly out of range
 7.16691,  90.814,  34.205, Sun position possibly out of range
 7.18357,  92.122, -26.113, Rotor position possibly out of range
 7.18357,  90.996,  34.378, Sun position possibly out of range
 7.20026,  91.946, -25.940, Rotor position possibly out of range
 7.20026,  91.179,  34.551, Sun position possibly out of range
 7.21693,  91.769, -25.767, Rotor position possibly out of range
 7.21693,  91.362,  34.724, Sun position possibly out of range
 7.23360,  91.593, -25.594, Rotor position possibly out of range
 7.23360,  91.545,  34.897, Sun position possibly out of range
 7.25025, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
 7.25027, 145.000,  77.000, New tracking position
 7.26692, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
 7.26693, 145.000, -14.000, New tracking position
 7.28358,  92.098,  35.415, Back to the Sun
 7.28361,  91.060, -25.075, Rotor position possibly out of range
 7.28361,  92.098,  35.415, Sun position possibly out of range
 7.30027,  90.882, -24.903, Rotor position possibly out of range
 7.30027,  92.283,  35.588, Sun position possibly out of range
 7.31694,  90.703, -24.730, Rotor position possibly out of range
 7.31694,  92.468,  35.761, Sun position possibly out of range
 7.33361,  90.524, -24.557, Rotor position possibly out of range
 7.33361,  92.654,  35.934, Sun position possibly out of range
 7.35028,  90.345, -24.384, Rotor position possibly out of range
 7.35028,  92.841,  36.107, Sun position possibly out of range
 7.36695,  90.165, -24.212, Rotor position possibly out of range
 7.36695,  93.027,  36.279, Sun position possibly out of range
 7.38361,  89.985, -24.039, Rotor position possibly out of range
 7.38361,  93.215,  36.452, Sun position possibly out of range
 7.40028,  89.804, -23.866, Rotor position possibly out of range
 7.40028,  93.402,  36.625, Sun position possibly out of range
 7.41696,  89.623, -23.694, Rotor position possibly out of range
 7.41696,  93.591,  36.797, Sun position possibly out of range
 7.43362,  89.442, -23.521, Rotor position possibly out of range
 7.43362,  93.779,  36.970, Sun position possibly out of range
 7.45029,  89.260, -23.348, Rotor position possibly out of range
 7.45029,  93.968,  37.143, Sun position possibly out of range
 7.46696,  89.078, -23.176, Rotor position possibly out of range
 7.46696,  94.158,  37.315, Sun position possibly out of range
 7.48362,  88.895, -23.004, Rotor position possibly out of range
 7.48362,  94.348,  37.488, Sun position possibly out of range
 7.50026, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
 7.50028, 145.000,  77.000, New tracking position
 7.51693, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
 7.51695, 145.000, -14.000, New tracking position
 7.53361,  94.925,  38.008, Back to the Sun
 7.53364,  88.341, -22.483, Rotor position possibly out of range
 7.53364,  94.925,  38.008, Sun position possibly out of range
 7.55031,  88.157, -22.311, Rotor position possibly out of range
 7.55031,  95.117,  38.180, Sun position possibly out of range
 7.56697,  87.972, -22.139, Rotor position possibly out of range
 7.56697,  95.310,  38.352, Sun position possibly out of range
 7.58364,  87.786, -21.967, Rotor position possibly out of range
 7.58364,  95.503,  38.524, Sun position possibly out of range
 7.60033,  87.600, -21.795, Rotor position possibly out of range
 7.60033,  95.697,  38.697, Sun position possibly out of range
 7.61700,  87.414, -21.623, Rotor position possibly out of range
 7.61700,  95.891,  38.869, Sun position possibly out of range
 7.63366,  87.227, -21.451, Rotor position possibly out of range
 7.63366,  96.086,  39.041, Sun position possibly out of range
 7.65033,  87.040, -21.279, Rotor position possibly out of range
 7.65033,  96.282,  39.213, Sun position possibly out of range
 7.66699,  86.852, -21.107, Rotor position possibly out of range
 7.66699,  96.478,  39.385, Sun position possibly out of range
 7.68367,  86.663, -20.935, Rotor position possibly out of range
 7.68367,  96.675,  39.556, Sun position possibly out of range
 7.70034,  86.474, -20.763, Rotor position possibly out of range
 7.70034,  96.872,  39.728, Sun position possibly out of range
 7.71701,  86.285, -20.592, Rotor position possibly out of range
 7.71701,  97.070,  39.900, Sun position possibly out of range
 7.73368,  86.095, -20.420, Rotor position possibly out of range
 7.73368,  97.268,  40.071, Sun position possibly out of range
 7.75006, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
 7.75008, 145.000,  77.000, New tracking position
 7.76672, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
 7.76674, 145.000, -14.000, New tracking position
 7.78339,  97.864,  40.583, Back to the Sun
 7.78342,  85.525, -19.908, Rotor position possibly out of range
 7.78342,  97.864,  40.583, Sun position possibly out of range
 7.80009,  85.332, -19.737, Rotor position possibly out of range
 7.80009,  98.065,  40.754, Sun position possibly out of range
 7.81675,  85.140, -19.566, Rotor position possibly out of range
 7.81675,  98.266,  40.926, Sun position possibly out of range
 7.83342,  84.946, -19.395, Rotor position possibly out of range
 7.83342,  98.469,  41.097, Sun position possibly out of range
 7.85009,  84.752, -19.224, Rotor position possibly out of range
 7.85009,  98.672,  41.268, Sun position possibly out of range
 7.86676,  84.558, -19.053, Rotor position possibly out of range
 7.86676,  98.875,  41.439, Sun position possibly out of range
 7.88343,  84.363, -18.882, Rotor position possibly out of range
 7.88343,  99.079,  41.610, Sun position possibly out of range
 7.90011,  84.167, -18.711, Rotor position possibly out of range
 7.90011,  99.284,  41.780, Sun position possibly out of range
 7.91677,  83.970, -18.541, Rotor position possibly out of range
 7.91677,  99.490,  41.951, Sun position possibly out of range
 7.93345,  83.773, -18.370, Rotor position possibly out of range
 7.93345,  99.696,  42.122, Sun position possibly out of range
 7.95012,  83.576, -18.200, Rotor position possibly out of range
 7.95012,  99.903,  42.292, Sun position possibly out of range
 7.96679,  83.377, -18.029, Rotor position possibly out of range
 7.96679, 100.111,  42.462, Sun position possibly out of range
 7.98347,  83.178, -17.859, Rotor position possibly out of range
 7.98347, 100.320,  42.633, Sun position possibly out of range
 8.00012, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
 8.00014, 145.000,  77.000, New tracking position
 8.01679, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
 8.01681, 145.000, -14.000, New tracking position
 8.03346, 100.950,  43.143, Back to the Sun
 8.03348,  82.577, -17.349, Rotor position possibly out of range
 8.03348, 100.950,  43.143, Sun position possibly out of range
 8.05015,  82.376, -17.179, Rotor position possibly out of range
 8.05015, 101.161,  43.313, Sun position possibly out of range
 8.06681,  82.173, -17.010, Rotor position possibly out of range
 8.06681, 101.373,  43.482, Sun position possibly out of range
 8.08348,  81.970, -16.840, Rotor position possibly out of range
 8.08348, 101.587,  43.652, Sun position possibly out of range
 8.10015,  81.766, -16.671, Rotor position possibly out of range
 8.10015, 101.800,  43.821, Sun position possibly out of range
 8.11684,  81.562, -16.501, Rotor position possibly out of range
 8.11684, 102.015,  43.990, Sun position possibly out of range
 8.13350,  81.357, -16.332, Rotor position possibly out of range
 8.13350, 102.231,  44.160, Sun position possibly out of range
 8.15017,  81.151, -16.163, Rotor position possibly out of range
 8.15017, 102.447,  44.329, Sun position possibly out of range
 8.16685,  80.944, -15.995, Rotor position possibly out of range
 8.16685, 102.664,  44.497, Sun position possibly out of range
 8.18351,  80.736, -15.826, Rotor position possibly out of range
 8.18351, 102.882,  44.666, Sun position possibly out of range
 8.20019,  80.528, -15.657, Rotor position possibly out of range
 8.20019, 103.101,  44.835, Sun position possibly out of range
 8.21685,  80.319, -15.489, Rotor position possibly out of range
 8.21685, 103.321,  45.003, Sun position possibly out of range
 8.23352,  80.109, -15.321, Rotor position possibly out of range
 8.23352, 103.542,  45.171, Sun position possibly out of range
 8.25017, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
 8.25019, 145.000,  77.000, New tracking position
 8.26683, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
 8.26685, 145.000, -14.000, New tracking position
 8.28350, 104.209,  45.675, Back to the Sun
