DiSEqC radio telescope tracker
Author: Christian Monstein, HB9SCT
Version: 2023-04-27

TIME [UT], Azimuth[deg], Elevation[deg], Message
 7.00000, 183.400,  60.500, Reference positions.

 7.00017, 145.000,  77.000, New tracking position
 7.01681, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
 7.01683, 145.000, -14.000, New tracking position
 7.03349,  90.818,  32.963, Back to the Sun
 7.03351,  92.582, -27.528, Rotor position possibly out of range
 7.03351,  90.818,  32.963, Sun position possibly out of range
 7.05020,  92.400, -27.355, Rotor position possibly out of range
 7.05021,  91.000,  33.136, Sun position possibly out of range
 7.06688,  92.218, -27.182, Rotor position possibly out of range
 7.06688,  91.182,  33.309, Sun position possibly out of range
 7.08354,  92.035, -27.009, Rotor position possibly out of range
 7.08354,  91.365,  33.482, Sun position possibly out of range
 7.10021,  91.852, -26.836, Rotor position possibly out of range
 7.10021,  91.548,  33.655, Sun position possibly out of range
 7.11688,  91.668, -26.663, Rotor position possibly out of range
 7.11688,  91.732,  33.827, Sun position possibly out of range
 7.13355,  91.484, -26.490, Rotor position possibly out of range
 7.13355,  91.916,  34.000, Sun position possibly out of range
 7.15021,  91.300, -26.318, Rotor position possibly out of range
 7.15021,  92.100,  34.173, Sun position possibly out of range
 7.16688,  91.115, -26.145, Rotor position possibly out of range
 7.16688,  92.285,  34.346, Sun position possibly out of range
 7.18355,  90.930, -25.972, Rotor position possibly out of range
 7.18355,  92.470,  34.519, Sun position possibly out of range
 7.20024,  90.744, -25.799, Rotor position possibly out of range
 7.20024,  92.656,  34.692, Sun position possibly out of range
 7.21695,  90.558, -25.626, Rotor position possibly out of range
 7.21695,  92.842,  34.865, Sun position possibly out of range
 7.23362,  90.372, -25.453, Rotor position possibly out of range
 7.23362,  93.028,  35.037, Sun position possibly out of range
 7.25026, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
 7.25028, 145.000,  77.000, New tracking position
 7.26692, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
 7.26695, 145.000, -14.000, New tracking position
 7.28361,  93.590,  35.556, Back to the Sun
 7.28364,  89.810, -24.935, Rotor position possibly out of range
 7.28364,  93.590,  35.556, Sun position possibly out of range
 7.30032,  89.619, -24.760, Rotor position possibly out of range
 7.30032,  93.781,  35.731, Sun position possibly out of range
 7.31699,  89.430, -24.587, Rotor position possibly out of range
 7.31699,  93.970,  35.904, Sun position possibly out of range
 7.33365,  89.241, -24.415, Rotor position possibly out of range
 7.33365,  94.159,  36.076, Sun position possibly out of range
 7.35032,  89.051, -24.242, Rotor position possibly out of range
 7.35032,  94.349,  36.249, Sun position possibly out of range
 7.36674,  88.864, -24.073, Rotor position possibly out of range
 7.36674,  94.536,  36.419, Sun position possibly out of range
 7.38342,  88.673, -23.900, Rotor position possibly out of range
 7.38342,  94.727,  36.591, Sun position possibly out of range
 7.40011,  88.482, -23.728, Rotor position possibly out of range
 7.40011,  94.918,  36.763, Sun position possibly out of range
 7.41678,  88.291, -23.555, Rotor position possibly out of range
 7.41678,  95.109,  36.936, Sun position possibly out of range
 7.43346,  88.099, -23.383, Rotor position possibly out of range
 7.43346,  95.301,  37.108, Sun position possibly out of range
 7.45015,  87.906, -23.211, Rotor position possibly out of range
 7.45015,  95.494,  37.280, Sun position possibly out of range
 7.46682,  87.713, -23.039, Rotor position possibly out of range
 7.46682,  95.687,  37.453, Sun position possibly out of range
 7.48349,  87.519, -22.867, Rotor position possibly out of range
 7.48349,  95.881,  37.625, Sun position possibly out of range
 7.50015, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
 7.50017, 145.000,  77.000, New tracking position
 7.51685, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
 7.51687, 145.000, -14.000, New tracking position
 7.53353,  96.465,  38.141, Back to the Sun
 7.53355,  86.935, -22.350, Rotor position possibly out of range
 7.53355,  96.465,  38.141, Sun position possibly out of range
 7.55022,  86.739, -22.179, Rotor position possibly out of range
 7.55022,  96.661,  38.313, Sun position possibly out of range
 7.56689,  86.543, -22.007, Rotor position possibly out of range
 7.56689,  96.857,  38.485, Sun position possibly out of range
 7.58357,  86.346, -21.835, Rotor position possibly out of range
 7.58357,  97.054,  38.656, Sun position possibly out of range
 7.60026,  86.148, -21.663, Rotor position possibly out of range
 7.60026,  97.252,  38.828, Sun position possibly out of range
 7.61693,  85.950, -21.492, Rotor position possibly out of range
 7.61693,  97.450,  39.000, Sun position possibly out of range
 7.63363,  85.751, -21.320, Rotor position possibly out of range
 7.63363,  97.649,  39.171, Sun position possibly out of range
 7.65029,  85.552, -21.149, Rotor position possibly out of range
 7.65029,  97.848,  39.343, Sun position possibly out of range
 7.66697,  85.349, -20.975, Rotor position possibly out of range
 7.66697,  98.051,  39.517, Sun position possibly out of range
 7.68365,  85.148, -20.803, Rotor position possibly out of range
 7.68365,  98.252,  39.688, Sun position possibly out of range
 7.70033,  84.947, -20.632, Rotor position possibly out of range
 7.70033,  98.453,  39.859, Sun position possibly out of range
 7.71700,  84.745, -20.461, Rotor position possibly out of range
 7.71700,  98.655,  40.030, Sun position possibly out of range
 7.73341,  84.546, -20.293, Rotor position possibly out of range
 7.73341,  98.854,  40.199, Sun position possibly out of range
 7.75006, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
 7.75009, 145.000,  77.000, New tracking position
 7.76674, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
 7.76676, 145.000, -14.000, New tracking position
 7.78342,  99.465,  40.711, Back to the Sun
 7.78345,  83.935, -19.780, Rotor position possibly out of range
 7.78345,  99.465,  40.711, Sun position possibly out of range
 7.80013,  83.730, -19.610, Rotor position possibly out of range
 7.80013,  99.670,  40.882, Sun position possibly out of range
 7.81681,  83.524, -19.439, Rotor position possibly out of range
 7.81681,  99.876,  41.052, Sun position possibly out of range
 7.83349,  83.318, -19.269, Rotor position possibly out of range
 7.83349, 100.082,  41.223, Sun position possibly out of range
 7.85015,  83.111, -19.099, Rotor position possibly out of range
 7.85015, 100.289,  41.393, Sun position possibly out of range
 7.86683,  82.903, -18.928, Rotor position possibly out of range
 7.86683, 100.497,  41.563, Sun position possibly out of range
 7.88351,  82.694, -18.758, Rotor position possibly out of range
 7.88351, 100.706,  41.733, Sun position possibly out of range
 7.90019,  82.485, -18.588, Rotor position possibly out of range
 7.90019, 100.915,  41.903, Sun position possibly out of range
 7.91687,  82.275, -18.419, Rotor position possibly out of range
 7.91687, 101.125,  42.073, Sun position possibly out of range
 7.93353,  82.064, -18.249, Rotor position possibly out of range
 7.93353, 101.336,  42.243, Sun position possibly out of range
 7.95020,  81.853, -18.079, Rotor position possibly out of range
 7.95020, 101.547,  42.413, Sun position possibly out of range
 7.96688,  81.640, -17.910, Rotor position possibly out of range
 7.96688, 101.760,  42.582, Sun position possibly out of range
 7.98355,  81.427, -17.740, Rotor position possibly out of range
 7.98355, 101.973,  42.751, Sun position possibly out of range
 8.00021, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
 8.00023, 145.000,  77.000, New tracking position
