DiSEqC radio telescope tracker
Author: Christian Monstein, HB9SCT
Version: 2023-04-27

TIME [UT], Azimuth[deg], Elevation[deg], Message
 7.00028, 183.400,  60.500, Reference positions.

 7.00032, 145.000,  77.000, New tracking position
 7.01697, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
 7.01699, 145.000, -14.000, New tracking position
 7.03365,  93.997,  31.203, Back to the Sun
 7.03367,  89.403, -29.288, Rotor position possibly out of range
 7.03367,  93.997,  31.203, Sun position possibly out of range
 7.05009,  89.218, -29.118, Rotor position possibly out of range
 7.05009,  94.182,  31.373, Sun position possibly out of range
 7.06678,  89.030, -28.945, Rotor position possibly out of range
 7.06678,  94.370,  31.546, Sun position possibly out of range
 7.08346,  88.842, -28.773, Rotor position possibly out of range
 7.08346,  94.558,  31.718, Sun position possibly out of range
 7.10015,  88.653, -28.600, Rotor position possibly out of range
 7.10015,  94.747,  31.891, Sun position possibly out of range
 7.11683,  88.463, -28.428, Rotor position possibly out of range
 7.11683,  94.937,  32.063, Sun position possibly out of range
 7.13352,  88.274, -28.256, Rotor position possibly out of range
 7.13352,  95.126,  32.236, Sun position possibly out of range
 7.15022,  88.083, -28.083, Rotor position possibly out of range
 7.15022,  95.317,  32.408, Sun position possibly out of range
 7.16688,  87.893, -27.911, Rotor position possibly out of range
 7.16688,  95.507,  32.580, Sun position possibly out of range
 7.18358,  87.702, -27.739, Rotor position possibly out of range
 7.18358,  95.698,  32.752, Sun position possibly out of range
 7.20026,  87.510, -27.567, Rotor position possibly out of range
 7.20026,  95.890,  32.925, Sun position possibly out of range
 7.21695,  87.318, -27.395, Rotor position possibly out of range
 7.21695,  96.082,  33.097, Sun position possibly out of range
 7.23363,  87.126, -27.223, Rotor position possibly out of range
 7.23364,  96.274,  33.269, Sun position possibly out of range
 7.25030, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
 7.25032, 145.000,  77.000, New tracking position
 7.26699, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
 7.26700, 145.000, -14.000, New tracking position
 7.28342,  96.854,  33.785, Back to the Sun
 7.28344,  86.546, -26.707, Rotor position possibly out of range
 7.28344,  96.854,  33.785, Sun position possibly out of range
 7.30013,  86.352, -26.535, Rotor position possibly out of range
 7.30013,  97.048,  33.956, Sun position possibly out of range
 7.31681,  86.157, -26.363, Rotor position possibly out of range
 7.31681,  97.243,  34.128, Sun position possibly out of range
 7.33352,  85.962, -26.192, Rotor position possibly out of range
 7.33352,  97.438,  34.300, Sun position possibly out of range
 7.35020,  85.766, -26.020, Rotor position possibly out of range
 7.35020,  97.634,  34.471, Sun position possibly out of range
 7.36690,  85.570, -25.849, Rotor position possibly out of range
 7.36690,  97.830,  34.643, Sun position possibly out of range
 7.38359,  85.373, -25.677, Rotor position possibly out of range
