DiSEqC radio telescope tracker
Author: Christian Monstein, HB9SCT
Version: 2023-04-27

TIME [UT], Azimuth[deg], Elevation[deg], Message
 7.00000, 183.400,  60.500, Reference positions.

 7.00011, 145.000,  77.000, New tracking position
 7.01677, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
 7.01679, 145.000, -14.000, New tracking position
 7.03346,  93.604,  31.482, Back to the Sun
 7.03348,  89.796, -29.009, Rotor position possibly out of range
 7.03348,  93.604,  31.482, Sun position possibly out of range
 7.05016,  89.609, -28.836, Rotor position possibly out of range
 7.05017,  93.791,  31.655, Sun position possibly out of range
 7.06686,  89.421, -28.664, Rotor position possibly out of range
 7.06686,  93.979,  31.828, Sun position possibly out of range
 7.08354,  89.233, -28.491, Rotor position possibly out of range
 7.08354,  94.167,  32.000, Sun position possibly out of range
 7.10022,  89.045, -28.318, Rotor position possibly out of range
 7.10022,  94.355,  32.173, Sun position possibly out of range
 7.11692,  88.856, -28.146, Rotor position possibly out of range
 7.11692,  94.544,  32.345, Sun position possibly out of range
 7.13361,  88.667, -27.973, Rotor position possibly out of range
 7.13361,  94.733,  32.518, Sun position possibly out of range
 7.15030,  88.475, -27.798, Rotor position possibly out of range
 7.15030,  94.925,  32.693, Sun position possibly out of range
 7.16699,  88.285, -27.626, Rotor position possibly out of range
 7.16699,  95.115,  32.865, Sun position possibly out of range
 7.18366,  88.094, -27.453, Rotor position possibly out of range
 7.18366,  95.306,  33.038, Sun position possibly out of range
 7.20109,  87.897, -27.275, Rotor position possibly out of range
 7.20109,  95.503,  33.216, Sun position possibly out of range
 7.25033, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
 7.25034, 145.000,  77.000, New tracking position
 7.26699, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
 7.26701, 145.000, -14.000, New tracking position
 7.28367,  96.458,  34.071, Back to the Sun
 7.28369,  86.942, -26.421, Rotor position possibly out of range
 7.28369,  96.458,  34.071, Sun position possibly out of range
 7.31703,  86.555, -26.077, Rotor position possibly out of range
 7.31703,  96.845,  34.415, Sun position possibly out of range
 7.33369,  86.360, -25.905, Rotor position possibly out of range
 7.33369,  97.040,  34.586, Sun position possibly out of range
 7.36678,  85.973, -25.565, Rotor position possibly out of range
 7.36678,  97.427,  34.927, Sun position possibly out of range
 7.38343,  85.776, -25.393, Rotor position possibly out of range
 7.38343,  97.624,  35.098, Sun position possibly out of range
 7.40010,  85.580, -25.221, Rotor position possibly out of range
 7.40010,  97.820,  35.270, Sun position possibly out of range
 7.41677,  85.383, -25.050, Rotor position possibly out of range
 7.41677,  98.017,  35.441, Sun position possibly out of range
 7.43344,  85.185, -24.879, Rotor position possibly out of range
 7.43344,  98.215,  35.613, Sun position possibly out of range
 7.45011,  84.987, -24.707, Rotor position possibly out of range
 7.45011,  98.413,  35.784, Sun position possibly out of range
 7.46678,  84.788, -24.536, Rotor position possibly out of range
 7.46678,  98.612,  35.955, Sun position possibly out of range
 7.48345,  84.589, -24.365, Rotor position possibly out of range
 7.48345,  98.811,  36.126, Sun position possibly out of range
 7.50052, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
 7.50054, 145.000,  77.000, New tracking position
 7.51695, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
 7.51697, 145.000, -14.000, New tracking position
 7.56680,  83.584, -23.511, Rotor position possibly out of range
 7.56680,  99.816,  36.980, Sun position possibly out of range
 7.60046,  83.175, -23.168, Rotor position possibly out of range
 7.60047, 100.225,  37.324, Sun position possibly out of range
 7.61722,  82.971, -22.997, Rotor position possibly out of range
 7.61722, 100.429,  37.494, Sun position possibly out of range
 7.65015,  82.564, -22.660, Rotor position possibly out of range
 7.65015, 100.836,  37.832, Sun position possibly out of range
 7.66680,  82.358, -22.490, Rotor position possibly out of range
 7.66680, 101.042,  38.002, Sun position possibly out of range
 7.68348,  82.152, -22.320, Rotor position possibly out of range
 7.68348, 101.248,  38.172, Sun position possibly out of range
 7.70015,  81.945, -22.150, Rotor position possibly out of range
 7.70015, 101.455,  38.341, Sun position possibly out of range
 7.71682,  81.737, -21.981, Rotor position possibly out of range
 7.71682, 101.663,  38.511, Sun position possibly out of range
 7.73349,  81.529, -21.811, Rotor position possibly out of range
 7.73349, 101.871,  38.680, Sun position possibly out of range
 7.75014, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
 7.75016, 145.000,  77.000, New tracking position
 7.76681, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
 7.76683, 145.000, -14.000, New tracking position
 7.78372, 102.504,  39.191, Back to the Sun
 7.78375,  80.896, -21.301, Rotor position possibly out of range
 7.78375, 102.504,  39.191, Sun position possibly out of range
 7.80018,  80.689, -21.135, Rotor position possibly out of range
 7.80018, 102.711,  39.357, Sun position possibly out of range
 7.81684,  80.477, -20.966, Rotor position possibly out of range
 7.81684, 102.923,  39.526, Sun position possibly out of range
 7.83352,  80.264, -20.798, Rotor position possibly out of range
 7.83352, 103.136,  39.694, Sun position possibly out of range
 7.85019,  80.051, -20.629, Rotor position possibly out of range
 7.85019, 103.349,  39.863, Sun position possibly out of range
 7.86687,  79.837, -20.461, Rotor position possibly out of range
 7.86687, 103.563,  40.031, Sun position possibly out of range
 7.88353,  79.623, -20.293, Rotor position possibly out of range
 7.88353, 103.777,  40.199, Sun position possibly out of range
 7.90020,  79.407, -20.125, Rotor position possibly out of range
 7.90021, 103.993,  40.368, Sun position possibly out of range
 7.91688,  79.191, -19.957, Rotor position possibly out of range
 7.91688, 104.209,  40.535, Sun position possibly out of range
 7.93355,  78.974, -19.789, Rotor position possibly out of range
 7.93355, 104.426,  40.703, Sun position possibly out of range
 7.95022,  78.756, -19.621, Rotor position possibly out of range
 7.95022, 104.644,  40.871, Sun position possibly out of range
 7.96692,  78.538, -19.454, Rotor position possibly out of range
 7.96692, 104.862,  41.038, Sun position possibly out of range
 7.98360,  78.319, -19.287, Rotor position possibly out of range
 7.98360, 105.081,  41.205, Sun position possibly out of range
 8.00026, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
 8.00028, 145.000,  77.000, New tracking position
 8.01691, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
 8.01693, 145.000, -14.000, New tracking position
 8.03358, 105.744,  41.706, Back to the Sun
 8.03361,  77.656, -18.786, Rotor position possibly out of range
 8.03361, 105.744,  41.706, Sun position possibly out of range
 8.05027,  77.434, -18.620, Rotor position possibly out of range
 8.05027, 105.966,  41.873, Sun position possibly out of range
 8.06695,  77.211, -18.453, Rotor position possibly out of range
 8.06695, 106.189,  42.039, Sun position possibly out of range
 8.08361, 106.414,  42.205, New tracking position
 8.10028, 106.639,  42.371, New tracking position
 8.11695, 106.864,  42.537, New tracking position
 8.13363, 107.091,  42.702, New tracking position
 8.15030, 107.322,  42.871, New tracking position
 8.16697, 107.551,  43.036, New tracking position
 8.18363, 107.780,  43.201, New tracking position
 8.20031, 108.011,  43.366, New tracking position
 8.21697, 108.242,  43.530, New tracking position
