DiSEqC radio telescope tracker
Author: Christian Monstein, HB9SCT
Version: 2023-04-27

TIME [UT], Azimuth[deg], Elevation[deg], Message
 9.51697, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
 9.51699, 145.000, -14.000, New tracking position
 9.53364, 126.310,  57.566, Back to the Sun
 9.53366, 126.310,  57.566, New tracking position
 9.55033, 126.653,  57.705, New tracking position
 9.56700, 126.998,  57.844, New tracking position
 9.58367, 127.345,  57.982, New tracking position
 9.60034, 127.694,  58.119, New tracking position
 9.61700, 128.046,  58.256, New tracking position
 9.63367, 128.399,  58.392, New tracking position
 9.65007, 128.749,  58.525, New tracking position
 9.66674, 129.108,  58.660, New tracking position
 9.68340, 129.468,  58.794, New tracking position
 9.70007, 129.831,  58.927, New tracking position
 9.71674, 130.197,  59.059, New tracking position
 9.73340, 130.565,  59.191, New tracking position
 9.75005, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
 9.75007, 145.000,  77.000, New tracking position
 9.76672, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
 9.76674, 145.000, -14.000, New tracking position
 9.78340, 131.682,  59.583, Back to the Sun
 9.78342, 131.682,  59.583, New tracking position
 9.80009, 132.060,  59.711, New tracking position
 9.81675, 132.440,  59.840, New tracking position
 9.83342, 132.822,  59.967, New tracking position
 9.85009, 133.207,  60.094, New tracking position
 9.86676, 133.595,  60.219, New tracking position
 9.88345, 133.985,  60.344, New tracking position
 9.90011, 134.378,  60.468, New tracking position
 9.91677, 134.773,  60.592, New tracking position
 9.93345, 135.171,  60.714, New tracking position
 9.95013, 135.571,  60.836, New tracking position
 9.96679, 135.974,  60.957, New tracking position
 9.98346, 136.380,  61.076, New tracking position
 9.98419, 134.980,  59.676, New scanning59 position
 9.98481, 135.680,  59.676, New scanning59 position
 9.98543, 136.380,  59.676, New scanning59 position
 9.98605, 137.080,  59.676, New scanning59 position
 9.98667, 137.780,  59.676, New scanning59 position
 9.98729, 137.780,  60.376, New scanning59 position
 9.98791, 137.080,  60.376, New scanning59 position
 9.98853, 136.380,  60.376, New scanning59 position
 9.98915, 135.680,  60.376, New scanning59 position
 9.98977, 134.980,  60.376, New scanning59 position
 9.99039, 134.980,  61.076, New scanning59 position
 9.99101, 135.680,  61.076, New scanning59 position
 9.99163, 136.380,  61.076, New scanning59 position
 9.99225, 137.080,  61.076, New scanning59 position
 9.99287, 137.780,  61.076, New scanning59 position
 9.99349, 137.780,  61.776, New scanning59 position
 9.99411, 137.080,  61.776, New scanning59 position
 9.99473, 136.380,  61.776, New scanning59 position
 9.99535, 135.680,  61.776, New scanning59 position
 9.99598, 134.980,  61.776, New scanning59 position
 9.99660, 134.980,  62.476, New scanning59 position
 9.99722, 135.680,  62.476, New scanning59 position
 9.99784, 136.380,  62.476, New scanning59 position
 9.99846, 137.080,  62.476, New scanning59 position
 9.99908, 137.780,  62.476, New scanning59 position
 9.99916, 136.380,  61.076, End of the scan59. Back to the Sun
10.00012, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
10.00014, 145.000,  77.000, New tracking position
10.01679, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
10.01681, 145.000, -14.000, New tracking position
10.03346, 137.613,  61.431, Back to the Sun
10.03348, 137.613,  61.431, New tracking position
10.05014, 138.029,  61.547, New tracking position
10.06681, 138.448,  61.662, New tracking position
10.08348, 138.870,  61.777, New tracking position
10.10015, 139.294,  61.890, New tracking position
10.11682, 139.721,  62.002, New tracking position
10.13349, 140.151,  62.114, New tracking position
10.15015, 140.584,  62.224, New tracking position
10.16682, 141.020,  62.334, New tracking position
10.18349, 141.458,  62.442, New tracking position
10.20017, 141.899,  62.549, New tracking position
10.21684, 142.343,  62.656, New tracking position
10.23350, 142.789,  62.761, New tracking position
10.25015, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
10.25017, 145.000,  77.000, New tracking position
10.26681, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
10.26683, 145.000, -14.000, New tracking position
10.28348, 144.146,  63.070, Back to the Sun
10.28350, 144.146,  63.070, New tracking position
10.30017, 144.604,  63.171, New tracking position
10.31683, 145.064,  63.271, New tracking position
10.33350, 145.528,  63.369, New tracking position
10.35017, 145.994,  63.467, New tracking position
10.36684, 146.463,  63.563, New tracking position
10.38350, 146.934,  63.658, New tracking position
10.40018, 147.409,  63.752, New tracking position
10.41685, 147.886,  63.845, New tracking position
10.43352, 148.366,  63.936, New tracking position
10.45019, 148.849,  64.026, New tracking position
10.46686, 149.335,  64.115, New tracking position
10.48352, 149.823,  64.203, New tracking position
10.50017, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
10.50020, 145.000,  77.000, New tracking position
10.51684, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
10.51686, 145.000, -14.000, New tracking position
10.53351, 151.305,  64.458, Back to the Sun
10.53353, 151.305,  64.458, New tracking position
10.55020, 151.804,  64.541, New tracking position
10.56688, 152.306,  64.622, New tracking position
10.58356, 152.811,  64.702, New tracking position
10.60023, 153.318,  64.780, New tracking position
10.61691, 153.828,  64.857, New tracking position
10.63357, 154.341,  64.933, New tracking position
10.65024, 154.856,  65.007, New tracking position
10.66691, 155.373,  65.080, New tracking position
10.68357, 155.893,  65.151, New tracking position
10.70024, 156.416,  65.221, New tracking position
10.71690, 156.941,  65.290, New tracking position
10.73357, 157.469,  65.357, New tracking position
10.75022, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
10.75024, 145.000,  77.000, New tracking position
10.76689, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
10.76691, 145.000, -14.000, New tracking position
10.78356, 159.065,  65.550, Back to the Sun
10.78357, 159.065,  65.550, New tracking position
10.80025, 159.602,  65.611, New tracking position
10.81692, 160.141,  65.670, New tracking position
10.83358, 160.683,  65.728, New tracking position
10.85026, 161.226,  65.785, New tracking position
10.86693, 161.772,  65.840, New tracking position
10.88360, 162.320,  65.893, New tracking position
10.90027, 162.870,  65.945, New tracking position
10.91694, 163.421,  65.995, New tracking position
10.93361, 163.975,  66.044, New tracking position
10.95028, 164.531,  66.091, New tracking position
10.96695, 165.088,  66.136, New tracking position
10.98363, 165.647,  66.180, New tracking position
10.98435, 164.247,  64.780, New scanning59 position
10.98497, 164.947,  64.780, New scanning59 position
10.98559, 165.647,  64.780, New scanning59 position
10.98621, 166.347,  64.780, New scanning59 position
10.98683, 167.047,  64.780, New scanning59 position
10.98745, 167.047,  65.480, New scanning59 position
10.98807, 166.347,  65.480, New scanning59 position
10.98870, 165.647,  65.480, New scanning59 position
10.98932, 164.947,  65.480, New scanning59 position
10.98994, 164.247,  65.480, New scanning59 position
10.99056, 164.247,  66.180, New scanning59 position
10.99118, 164.947,  66.180, New scanning59 position
10.99180, 165.647,  66.180, New scanning59 position
10.99242, 166.347,  66.180, New scanning59 position
10.99304, 167.047,  66.180, New scanning59 position
10.99366, 167.047,  66.880, New scanning59 position
10.99428, 166.347,  66.880, New scanning59 position
10.99490, 165.647,  66.880, New scanning59 position
10.99552, 164.947,  66.880, New scanning59 position
10.99614, 164.247,  66.880, New scanning59 position
10.99676, 164.247,  67.580, New scanning59 position
10.99738, 164.947,  67.580, New scanning59 position
10.99800, 165.647,  67.580, New scanning59 position
10.99862, 166.347,  67.580, New scanning59 position
10.99924, 167.047,  67.580, New scanning59 position
10.99933, 165.647,  66.180, End of the scan59. Back to the Sun
11.00029, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
11.00032, 145.000,  77.000, New tracking position
11.01696, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
11.01698, 145.000, -14.000, New tracking position
11.03362, 167.344,  66.302, Back to the Sun
11.03364, 167.344,  66.302, New tracking position
11.05031, 167.910,  66.339, New tracking position
11.06698, 168.477,  66.375, New tracking position
11.08365, 169.046,  66.409, New tracking position
11.10031, 169.616,  66.441, New tracking position
11.11698, 170.187,  66.471, New tracking position
11.13365, 170.760,  66.500, New tracking position
11.15031, 171.334,  66.527, New tracking position
11.16698, 171.908,  66.552, New tracking position
11.18364, 172.484,  66.576, New tracking position
11.20031, 173.061,  66.597, New tracking position
11.21698, 173.639,  66.618, New tracking position
11.23365, 174.217,  66.636, New tracking position
11.25030, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
11.25032, 145.000,  77.000, New tracking position
11.26696, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
11.26698, 145.000, -14.000, New tracking position
11.28363, 175.957,  66.681, Back to the Sun
11.28365, 175.957,  66.681, New tracking position
11.30031, 176.538,  66.692, New tracking position
11.31699, 177.119,  66.702, New tracking position
11.33366, 177.701,  66.709, New tracking position
11.35034, 178.283,  66.716, New tracking position
11.36700, 178.866,  66.720, New tracking position
