DiSEqC radio telescope tracker
Author: Christian Monstein, HB9SCT
Version: 2023-04-27

TIME [UT], Azimuth[deg], Elevation[deg], Message
 7.00000, 183.400,  60.500, Reference positions.

 7.00009, 145.000,  77.000, New tracking position
 7.01674, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
 7.01676, 145.000, -14.000, New tracking position
 7.03340,  93.413,  31.615, Back to the Sun
 7.03343,  89.987, -28.876, Rotor position possibly out of range
 7.03343,  93.413,  31.615, Sun position possibly out of range
 7.05010,  89.800, -28.704, Rotor position possibly out of range
 7.05010,  93.600,  31.787, Sun position possibly out of range
 7.06677,  89.613, -28.531, Rotor position possibly out of range
 7.06677,  93.787,  31.960, Sun position possibly out of range
 7.08344,  89.425, -28.358, Rotor position possibly out of range
 7.08344,  93.975,  32.133, Sun position possibly out of range
 7.10012,  89.237, -28.186, Rotor position possibly out of range
 7.10012,  94.163,  32.305, Sun position possibly out of range
 7.11680,  89.049, -28.013, Rotor position possibly out of range
 7.11680,  94.351,  32.478, Sun position possibly out of range
 7.13347,  88.860, -27.841, Rotor position possibly out of range
 7.13347,  94.540,  32.650, Sun position possibly out of range
 7.15014,  88.671, -27.668, Rotor position possibly out of range
 7.15014,  94.729,  32.823, Sun position possibly out of range
 7.16681,  88.481, -27.496, Rotor position possibly out of range
 7.16681,  94.919,  32.995, Sun position possibly out of range
 7.18349,  88.291, -27.324, Rotor position possibly out of range
 7.18349,  95.109,  33.168, Sun position possibly out of range
 7.20017,  88.101, -27.151, Rotor position possibly out of range
 7.20017,  95.299,  33.340, Sun position possibly out of range
 7.21684,  87.910, -26.979, Rotor position possibly out of range
 7.21684,  95.490,  33.512, Sun position possibly out of range
 7.23351,  87.718, -26.807, Rotor position possibly out of range
 7.23351,  95.682,  33.685, Sun position possibly out of range
 7.25015, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
 7.25017, 145.000,  77.000, New tracking position
 7.26683, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
 7.26684, 145.000, -14.000, New tracking position
 7.28349,  96.259,  34.201, Back to the Sun
 7.28352,  87.141, -26.290, Rotor position possibly out of range
 7.28352,  96.259,  34.201, Sun position possibly out of range
 7.30018,  86.948, -26.118, Rotor position possibly out of range
 7.30018,  96.452,  34.373, Sun position possibly out of range
 7.31686,  86.754, -25.946, Rotor position possibly out of range
 7.31686,  96.646,  34.545, Sun position possibly out of range
 7.33353,  86.560, -25.775, Rotor position possibly out of range
 7.33353,  96.840,  34.717, Sun position possibly out of range
 7.35021,  86.365, -25.603, Rotor position possibly out of range
 7.35021,  97.035,  34.889, Sun position possibly out of range
 7.36688,  86.170, -25.431, Rotor position possibly out of range
 7.36688,  97.230,  35.060, Sun position possibly out of range
 7.38355,  85.974, -25.259, Rotor position possibly out of range
 7.38355,  97.426,  35.232, Sun position possibly out of range
 7.40022,  85.778, -25.088, Rotor position possibly out of range
 7.40022,  97.622,  35.404, Sun position possibly out of range
 7.41688,  85.581, -24.916, Rotor position possibly out of range
 7.41688,  97.819,  35.575, Sun position possibly out of range
 7.43356,  85.384, -24.745, Rotor position possibly out of range
 7.43356,  98.016,  35.746, Sun position possibly out of range
 7.45024,  85.186, -24.574, Rotor position possibly out of range
 7.45024,  98.214,  35.918, Sun position possibly out of range
 7.46691,  84.988, -24.402, Rotor position possibly out of range
 7.46691,  98.412,  36.089, Sun position possibly out of range
 7.48358,  84.789, -24.231, Rotor position possibly out of range
 7.48358,  98.611,  36.260, Sun position possibly out of range
 7.50022, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
 7.50024, 145.000,  77.000, New tracking position
 7.51689, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
 7.51691, 145.000, -14.000, New tracking position
 7.53356,  99.211,  36.773, Back to the Sun
 7.53359,  84.189, -23.718, Rotor position possibly out of range
 7.53359,  99.211,  36.773, Sun position possibly out of range
 7.55025,  83.987, -23.548, Rotor position possibly out of range
 7.55025,  99.413,  36.944, Sun position possibly out of range
 7.56692,  83.786, -23.377, Rotor position possibly out of range
 7.56692,  99.614,  37.115, Sun position possibly out of range
 7.58358,  83.583, -23.206, Rotor position possibly out of range
 7.58358,  99.817,  37.285, Sun position possibly out of range
 7.60025,  83.380, -23.036, Rotor position possibly out of range
 7.60025, 100.020,  37.456, Sun position possibly out of range
 7.61692,  83.177, -22.865, Rotor position possibly out of range
 7.61692, 100.223,  37.626, Sun position possibly out of range
 7.63358,  82.973, -22.695, Rotor position possibly out of range
 7.63358, 100.427,  37.797, Sun position possibly out of range
 7.65025,  82.768, -22.525, Rotor position possibly out of range
 7.65025, 100.632,  37.967, Sun position possibly out of range
 7.66693,  82.562, -22.355, Rotor position possibly out of range
 7.66693, 100.838,  38.137, Sun position possibly out of range
 7.68360,  82.356, -22.185, Rotor position possibly out of range
 7.68360, 101.044,  38.307, Sun position possibly out of range
 7.70027,  82.150, -22.015, Rotor position possibly out of range
 7.70027, 101.250,  38.477, Sun position possibly out of range
 7.71694,  81.942, -21.845, Rotor position possibly out of range
 7.71694, 101.458,  38.646, Sun position possibly out of range
 7.73361,  81.734, -21.676, Rotor position possibly out of range
 7.73361, 101.666,  38.816, Sun position possibly out of range
 7.75026, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
 7.75027, 145.000,  77.000, New tracking position
 7.76692, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
 7.76694, 145.000, -14.000, New tracking position
 7.78360, 102.294,  39.324, Back to the Sun
 7.78362,  81.106, -21.168, Rotor position possibly out of range
 7.78362, 102.294,  39.324, Sun position possibly out of range
 7.80030,  80.895, -20.999, Rotor position possibly out of range
 7.80030, 102.505,  39.493, Sun position possibly out of range
 7.81697,  80.680, -20.827, Rotor position possibly out of range
 7.81697, 102.720,  39.665, Sun position possibly out of range
 7.83365,  80.468, -20.658, Rotor position possibly out of range
 7.83365, 102.932,  39.834, Sun position possibly out of range
 7.85032,  80.255, -20.490, Rotor position possibly out of range
 7.85032, 103.145,  40.002, Sun position possibly out of range
 7.86698,  80.042, -20.321, Rotor position possibly out of range
 7.86698, 103.358,  40.171, Sun position possibly out of range
 7.88365,  79.827, -20.153, Rotor position possibly out of range
 7.88365, 103.573,  40.339, Sun position possibly out of range
 7.90032,  79.612, -19.985, Rotor position possibly out of range
 7.90032, 103.788,  40.507, Sun position possibly out of range
 7.91701,  79.396, -19.817, Rotor position possibly out of range
 7.91701, 104.004,  40.675, Sun position possibly out of range
 7.93369,  79.180, -19.649, Rotor position possibly out of range
 7.93369, 104.220,  40.843, Sun position possibly out of range
 7.95008,  78.966, -19.484, Rotor position possibly out of range
 7.95008, 104.434,  41.008, Sun position possibly out of range
 7.96675,  78.748, -19.316, Rotor position possibly out of range
 7.96675, 104.652,  41.176, Sun position possibly out of range
 7.98342,  78.529, -19.149, Rotor position possibly out of range
 7.98342, 104.871,  41.343, Sun position possibly out of range
 8.00008, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
 8.00010, 145.000,  77.000, New tracking position
