DiSEqC radio telescope tracker
Author: Christian Monstein, HB9SCT
Version: 2023-04-27

TIME [UT], Azimuth[deg], Elevation[deg], Message
 7.00000, 183.400,  60.500, Reference positions.

 7.00010, 145.000,  77.000, New tracking position
 7.01678, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
 7.01680, 145.000, -14.000, New tracking position
 7.03349,  92.856,  31.977, Back to the Sun
 7.03351,  90.544, -28.514, Rotor position possibly out of range
 7.03351,  92.856,  31.977, Sun position possibly out of range
 7.05019,  90.358, -28.341, Rotor position possibly out of range
 7.05019,  93.042,  32.150, Sun position possibly out of range
 7.06686,  90.172, -28.168, Rotor position possibly out of range
 7.06686,  93.228,  32.323, Sun position possibly out of range
 7.08354,  89.985, -27.995, Rotor position possibly out of range
 7.08354,  93.415,  32.496, Sun position possibly out of range
 7.10023,  89.798, -27.823, Rotor position possibly out of range
 7.10023,  93.602,  32.668, Sun position possibly out of range
 7.11689,  89.611, -27.650, Rotor position possibly out of range
 7.11689,  93.789,  32.841, Sun position possibly out of range
 7.13356,  89.423, -27.477, Rotor position possibly out of range
 7.13356,  93.977,  33.014, Sun position possibly out of range
 7.15024,  89.235, -27.305, Rotor position possibly out of range
 7.15024,  94.165,  33.186, Sun position possibly out of range
 7.16693,  89.046, -27.132, Rotor position possibly out of range
 7.16693,  94.354,  33.359, Sun position possibly out of range
 7.18360,  88.857, -26.960, Rotor position possibly out of range
 7.18360,  94.543,  33.531, Sun position possibly out of range
 7.20029,  88.667, -26.787, Rotor position possibly out of range
 7.20029,  94.733,  33.704, Sun position possibly out of range
 7.21697,  88.477, -26.615, Rotor position possibly out of range
 7.21697,  94.923,  33.876, Sun position possibly out of range
 7.23365,  88.284, -26.440, Rotor position possibly out of range
 7.23365,  95.116,  34.051, Sun position possibly out of range
 7.25030, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
 7.25032, 145.000,  77.000, New tracking position
 7.26698, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
 7.26700, 145.000, -14.000, New tracking position
 7.28365,  95.690,  34.568, Back to the Sun
 7.28368,  87.710, -25.923, Rotor position possibly out of range
 7.28368,  95.690,  34.568, Sun position possibly out of range
 7.30009,  87.521, -25.754, Rotor position possibly out of range
 7.30009,  95.879,  34.738, Sun position possibly out of range
 7.31677,  87.328, -25.581, Rotor position possibly out of range
 7.31677,  96.072,  34.910, Sun position possibly out of range
 7.33347,  87.135, -25.409, Rotor position possibly out of range
 7.33347,  96.265,  35.082, Sun position possibly out of range
 7.35016,  86.941, -25.237, Rotor position possibly out of range
 7.35016,  96.459,  35.254, Sun position possibly out of range
 7.36686,  86.747, -25.066, Rotor position possibly out of range
 7.36686,  96.653,  35.426, Sun position possibly out of range
 7.38353,  86.552, -24.894, Rotor position possibly out of range
 7.38353,  96.848,  35.598, Sun position possibly out of range
 7.40023,  86.357, -24.722, Rotor position possibly out of range
 7.40023,  97.043,  35.769, Sun position possibly out of range
 7.41690,  86.161, -24.550, Rotor position possibly out of range
 7.41690,  97.239,  35.941, Sun position possibly out of range
 7.43358,  85.965, -24.379, Rotor position possibly out of range
 7.43358,  97.435,  36.113, Sun position possibly out of range
 7.45026,  85.768, -24.207, Rotor position possibly out of range
 7.45026,  97.632,  36.284, Sun position possibly out of range
 7.46697,  85.570, -24.036, Rotor position possibly out of range
 7.46697,  97.830,  36.456, Sun position possibly out of range
 7.48364,  85.369, -23.861, Rotor position possibly out of range
 7.48364,  98.031,  36.630, Sun position possibly out of range
 7.50028, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
 7.50030, 145.000,  77.000, New tracking position
 7.51698, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
 7.51700, 145.000, -14.000, New tracking position
 7.53366,  98.628,  37.144, Back to the Sun
 7.53369,  84.772, -23.348, Rotor position possibly out of range
 7.53369,  98.628,  37.144, Sun position possibly out of range
 7.55010,  84.575, -23.179, Rotor position possibly out of range
 7.55010,  98.825,  37.312, Sun position possibly out of range
 7.56677,  84.375, -23.008, Rotor position possibly out of range
 7.56677,  99.025,  37.483, Sun position possibly out of range
 7.58345,  84.173, -22.838, Rotor position possibly out of range
 7.58345,  99.227,  37.654, Sun position possibly out of range
 7.60013,  83.971, -22.667, Rotor position possibly out of range
 7.60013,  99.429,  37.825, Sun position possibly out of range
 7.61680,  83.769, -22.496, Rotor position possibly out of range
 7.61680,  99.631,  37.996, Sun position possibly out of range
 7.63347,  83.566, -22.326, Rotor position possibly out of range
 7.63347,  99.834,  38.166, Sun position possibly out of range
 7.65015,  83.362, -22.155, Rotor position possibly out of range
 7.65015, 100.038,  38.337, Sun position possibly out of range
 7.66683,  83.157, -21.985, Rotor position possibly out of range
 7.66683, 100.243,  38.507, Sun position possibly out of range
 7.68351,  82.952, -21.814, Rotor position possibly out of range
 7.68351, 100.448,  38.677, Sun position possibly out of range
 7.70019,  82.747, -21.644, Rotor position possibly out of range
 7.70019, 100.653,  38.847, Sun position possibly out of range
 7.71688,  82.541, -21.474, Rotor position possibly out of range
 7.71688, 100.859,  39.017, Sun position possibly out of range
 7.73354,  82.334, -21.304, Rotor position possibly out of range
 7.73354, 101.066,  39.187, Sun position possibly out of range
 7.75019, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
 7.75020, 145.000,  77.000, New tracking position
 7.76685, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
 7.76687, 145.000, -14.000, New tracking position
 7.78352, 101.691,  39.696, Back to the Sun
 7.78354,  81.709, -20.795, Rotor position possibly out of range
 7.78354, 101.691,  39.696, Sun position possibly out of range
 7.80021,  81.499, -20.626, Rotor position possibly out of range
 7.80021, 101.901,  39.866, Sun position possibly out of range
 7.81690,  81.289, -20.457, Rotor position possibly out of range
 7.81690, 102.111,  40.035, Sun position possibly out of range
 7.83358,  81.078, -20.287, Rotor position possibly out of range
 7.83358, 102.322,  40.204, Sun position possibly out of range
 7.85025,  80.866, -20.118, Rotor position possibly out of range
 7.85025, 102.534,  40.373, Sun position possibly out of range
 7.86692,  80.653, -19.950, Rotor position possibly out of range
 7.86692, 102.747,  40.542, Sun position possibly out of range
 7.88358,  80.440, -19.781, Rotor position possibly out of range
 7.88358, 102.960,  40.711, Sun position possibly out of range
 7.90025,  80.226, -19.612, Rotor position possibly out of range
 7.90025, 103.174,  40.880, Sun position possibly out of range
 7.91691,  80.011, -19.444, Rotor position possibly out of range
 7.91691, 103.389,  41.048, Sun position possibly out of range
 7.93358,  79.796, -19.275, Rotor position possibly out of range
 7.93358, 103.604,  41.217, Sun position possibly out of range
 7.95026,  79.580, -19.107, Rotor position possibly out of range
 7.95026, 103.820,  41.385, Sun position possibly out of range
 7.96691,  79.363, -18.939, Rotor position possibly out of range
 7.96691, 104.037,  41.553, Sun position possibly out of range
 7.98358,  79.145, -18.772, Rotor position possibly out of range
 7.98358, 104.255,  41.721, Sun position possibly out of range
 8.00025, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
 8.00027, 145.000,  77.000, New tracking position
