DiSEqC radio telescope tracker
Author: Christian Monstein, HB9SCT
Version: 2023-04-27

TIME [UT], Azimuth[deg], Elevation[deg], Message
 7.00028, 183.400,  60.500, Reference positions.

 7.00034, 145.000,  77.000, New tracking position
 7.01698, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
 7.01700, 145.000, -14.000, New tracking position
 7.03364,  91.834,  32.552, Back to the Sun
 7.03367,  91.566, -27.939, Rotor position possibly out of range
 7.03367,  91.834,  32.552, Sun position possibly out of range
 7.05034,  91.382, -27.766, Rotor position possibly out of range
 7.05034,  92.018,  32.725, Sun position possibly out of range
 7.06701,  91.198, -27.593, Rotor position possibly out of range
 7.06701,  92.202,  32.897, Sun position possibly out of range
 7.08368,  91.013, -27.421, Rotor position possibly out of range
 7.08368,  92.387,  33.070, Sun position possibly out of range
 7.10035,  90.828, -27.248, Rotor position possibly out of range
 7.10035,  92.572,  33.243, Sun position possibly out of range
 7.11701,  90.643, -27.075, Rotor position possibly out of range
 7.11701,  92.757,  33.416, Sun position possibly out of range
 7.13368,  90.457, -26.902, Rotor position possibly out of range
 7.13368,  92.943,  33.589, Sun position possibly out of range
 7.15008,  90.274, -26.732, Rotor position possibly out of range
 7.15008,  93.126,  33.759, Sun position possibly out of range
 7.16675,  90.087, -26.560, Rotor position possibly out of range
 7.16675,  93.313,  33.931, Sun position possibly out of range
 7.18343,  89.900, -26.387, Rotor position possibly out of range
 7.18343,  93.500,  34.104, Sun position possibly out of range
 7.20009,  89.712, -26.214, Rotor position possibly out of range
 7.20009,  93.688,  34.277, Sun position possibly out of range
 7.21676,  89.524, -26.041, Rotor position possibly out of range
 7.21676,  93.876,  34.450, Sun position possibly out of range
 7.23343,  89.335, -25.869, Rotor position possibly out of range
 7.23343,  94.065,  34.622, Sun position possibly out of range
 7.25007, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
 7.25009, 145.000,  77.000, New tracking position
 7.26674, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
 7.26677, 145.000, -14.000, New tracking position
 7.28341,  94.633,  35.140, Back to the Sun
 7.28344,  88.767, -25.351, Rotor position possibly out of range
 7.28344,  94.633,  35.140, Sun position possibly out of range
 7.30011,  88.577, -25.179, Rotor position possibly out of range
 7.30011,  94.823,  35.312, Sun position possibly out of range
 7.31677,  88.386, -25.007, Rotor position possibly out of range
 7.31677,  95.014,  35.485, Sun position possibly out of range
 7.33344,  88.195, -24.834, Rotor position possibly out of range
 7.33344,  95.205,  35.657, Sun position possibly out of range
 7.35011,  88.003, -24.662, Rotor position possibly out of range
 7.35011,  95.397,  35.829, Sun position possibly out of range
 7.36677,  87.811, -24.490, Rotor position possibly out of range
 7.36677,  95.589,  36.002, Sun position possibly out of range
 7.38344,  87.618, -24.317, Rotor position possibly out of range
